author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Ориентир. Недвижимость;real_estate_agent;https://ekb.cian.ru/sale/flat/316014607/;Екатеринбург;sale;flat;3;5;3;58.7;4690000;Железнодорожный; Билимбаевская;20;Уралмаш;
Новый ориентир;real_estate_agent;https://ekb.cian.ru/sale/flat/314714760/;Екатеринбург;sale;flat;6;9;3;58.0;5800000;Кировский;бульвар Сиреневый;23;Площадь 1905 года;
УГМК-Застройщик;developer;https://ekb.cian.ru/sale/flat/310223393/;Екатеринбург;sale;flat;4;28;3;112.2;22550000;Верх-Исетский;;;Площадь 1905 года;Нагорный
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/313339214/;Екатеринбург;sale;flat;9;9;3;63.1;6650000;Ленинский; Громова;142;Чкаловская;
ГРАНАТ;real_estate_agent;https://ekb.cian.ru/sale/flat/313265836/;Екатеринбург;sale;flat;8;9;3;61.1;6380000;Орджоникидзевский; Новаторов;12;Проспект Космонавтов;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313516464/;Екатеринбург;sale;flat;4;6;3;65.0;16621200;Центр; Свердлова;32;Динамо;Екатерининский парк
Ярмарка;real_estate_agent;https://ekb.cian.ru/sale/flat/313760231/;Екатеринбург;sale;flat;2;9;3;63.3;6500000;Железнодорожный; Техническая;26;Уральская;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/314613168/;Екатеринбург;sale;flat;11;28;3;73.6;15549000;Центр; Свердлова;10;Динамо;Екатерининский парк
Содружество;real_estate_agent;https://ekb.cian.ru/sale/flat/315302236/;Екатеринбург;sale;flat;7;9;3;60.8;6200000;Орджоникидзевский; Таганская;51А;Проспект Космонавтов;
Стройтэк;developer;https://ekb.cian.ru/sale/flat/305997036/;Екатеринбург;sale;flat;14;21;3;70.79;8900000;Верх-Исетский; Крауля;170А;Площадь 1905 года;Янтарная Долина
PR FLAT;real_estate_agent;https://ekb.cian.ru/sale/flat/315286241/;Екатеринбург;sale;flat;2;2;3;65.5;6400000;Железнодорожный; Машинистов;19А;Уральская;
Век-21;real_estate_agent;https://ekb.cian.ru/sale/flat/311802405/;Екатеринбург;sale;flat;9;16;-1;68.0;3900000;Верх-Исетский; Викулова;59к2;Геологическая;
Унистрой;developer;https://ekb.cian.ru/sale/flat/300220869/;Екатеринбург;sale;flat;5;27;3;64.97;8137000;Чкаловский; Походная;12;Ботаническая;Небосклоны
ДОБРОДЕЛ АВТОВОКЗАЛ;real_estate_agent;https://ekb.cian.ru/sale/flat/313266877/;Екатеринбург;sale;flat;1;9;3;62.1;6990000;Верх-Исетский; Ленинградская;18;Геологическая;
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/283641431/;Екатеринбург;sale;flat;1;5;3;73.0;6000000;Чкаловский; Инженерная;73;Ботаническая;
PRINZIP;developer;https://ekb.cian.ru/sale/flat/305955258/;Екатеринбург;sale;flat;4;15;3;78.1;9918700;Орджоникидзевский;переулок Сосновый;;Проспект Космонавтов;Парк Победы
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/304252289/;Екатеринбург;sale;flat;8;19;-1;80.0;3700000;Ленинский; Чкалова;241;Чкаловская;
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/314396021/;Екатеринбург;sale;flat;5;9;3;64.0;5590000;Железнодорожный; Автомагистральная;3;Машиностроителей;
Паритет Девелопмент;developer;https://ekb.cian.ru/sale/flat/314480134/;Екатеринбург;sale;flat;11;24;3;51.45;6885000;Чкаловский; Патриса Лумумбы;4А;Ботаническая;Бодровский
Недвижимость24.ру;real_estate_agent;https://ekb.cian.ru/sale/flat/315687885/;Екатеринбург;sale;flat;1;5;3;61.3;6590000;Орджоникидзевский; Коммунистическая;4;Проспект Космонавтов;
Новый ориентир;real_estate_agent;https://ekb.cian.ru/sale/flat/315740146/;Екатеринбург;sale;flat;2;9;3;61.0;6700000;Ленинский; Волгоградская;43;Чкаловская;
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313518566/;Екатеринбург;sale;flat;3;18;3;82.6;12473000;Верх-Исетский;;;Площадь 1905 года;Русь XXI ЖК
Самолет Плюс Екатеринбург;real_estate_agent;https://ekb.cian.ru/sale/flat/300120550/;Екатеринбург;sale;flat;3;5;3;57.4;6990000;Центр; Восточная;80;Геологическая;
Толк Академический;developer;https://ekb.cian.ru/sale/flat/310858530/;Екатеринбург;sale;flat;8;20;3;92.8;12050000;; Академика Парина;11с1;Чкаловская;Толк Академический
Практика;developer;https://ekb.cian.ru/sale/flat/313610902/;Екатеринбург;sale;flat;9;26;3;70.86;10690000;Орджоникидзевский; Шефская;42;Проспект Космонавтов;На Шефской
РиэлПроф;real_estate_agent;https://ekb.cian.ru/sale/flat/315234511/;Екатеринбург;sale;flat;3;9;3;61.2;5390000;Орджоникидзевский; Ломоносова;59;Проспект Космонавтов;
Огни Исети;developer;https://ekb.cian.ru/sale/flat/276166262/;Екатеринбург;sale;flat;18;20;3;97.9;11126157;Чкаловский; Рощинская;59;Ботаническая;Огни Исети
ДОБРОДЕЛ АКАДЕМИЧЕСКИЙ;real_estate_agent;https://ekb.cian.ru/sale/flat/313683583/;Екатеринбург;sale;flat;9;9;3;59.0;5390000;Кировский; 40-летия Комсомола;22;Геологическая;
Премьерстрой;developer;https://ekb.cian.ru/sale/flat/293513025/;Екатеринбург;sale;flat;3;25;3;84.25;13870000;Октябрьский; Куйбышева;100ск2;Геологическая;Куйбышева 100
Светлана Николаевна;realtor;https://ekb.cian.ru/sale/flat/313776800/;Екатеринбург;sale;flat;5;5;3;61.4;5400000;Октябрьский; Онежская;9;Ботаническая;
ID 129347738;developer;https://ekb.cian.ru/sale/flat/315553687/;Екатеринбург;sale;flat;8;11;3;83.4;10257674;Чкаловский;;;Ботаническая;Жилой район Солнечный
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/308766310/;Екатеринбург;sale;flat;1;5;3;62.0;5400000;Октябрьский; Декабристов;9;Геологическая;
Астра;developer;https://ekb.cian.ru/sale/flat/313017050/;Екатеринбург;sale;flat;5;23;3;90.0;10271795;Чкаловский; Щербакова;145В;Ботаническая;Аура
АТОМ;developer;https://ekb.cian.ru/sale/flat/311656149/;Екатеринбург;sale;flat;2;9;3;84.45;11800000;Ленинский;Краснолесье мкр;;Чкаловская;Балтийский ЖК
Правобережный;developer;https://ekb.cian.ru/sale/flat/308688516/;Екатеринбург;sale;flat;25;25;3;80.75;11546535;Чкаловский;;;Ботаническая;Орбита ЖК
Екатеринбургская служба Недвижимости и оценки;real_estate_agent;https://ekb.cian.ru/sale/flat/310197687/;Екатеринбург;sale;flat;1;9;3;63.7;5450000;Орджоникидзевский; Фрезеровщиков;28;Проспект Космонавтов;
Астра;developer;https://ekb.cian.ru/sale/flat/302682417/;Екатеринбург;sale;flat;6;22;3;75.55;8763800;; Тенистая;8с4;Чкаловская;На Тенистой - 3 очередь
ДОМОС КЛУБ;real_estate_agent;https://ekb.cian.ru/sale/flat/301941908/;Екатеринбург;sale;flat;4;5;3;59.4;5450000;Орджоникидзевский; Ломоносова;9;Уралмаш;
ГК Икар;developer;https://ekb.cian.ru/sale/flat/310551863/;Екатеринбург;sale;flat;5;32;3;97.0;13999000;;;6;Чкаловская;First
ГРАНАТ;real_estate_agent;https://ekb.cian.ru/sale/flat/313784721/;Екатеринбург;sale;flat;6;9;3;60.6;5570000;Чкаловский; Братская;18;Ботаническая;
Премьерстрой;developer;https://ekb.cian.ru/sale/flat/286112929/;Екатеринбург;sale;flat;9;25;3;85.51;13800000;Октябрьский; Куйбышева;100;Геологическая;Куйбышева 100
Atlas Development;developer;https://ekb.cian.ru/sale/flat/313853320/;Екатеринбург;sale;flat;30;32;3;83.0;16208288;Октябрьский; Шатурская;;Ботаническая;Атлас Ауро
ID 129347738;developer;https://ekb.cian.ru/sale/flat/315553406/;Екатеринбург;sale;flat;7;10;3;90.01;10280162;Чкаловский;;;Ботаническая;Жилой район Солнечный
Новосёл;real_estate_agent;https://ekb.cian.ru/sale/flat/315958039/;Екатеринбург;sale;flat;3;5;3;62.0;5500000;Кировский; Сулимова;41;Машиностроителей;
Астра;developer;https://ekb.cian.ru/sale/flat/294831502/;Екатеринбург;sale;flat;8;27;3;57.18;7747890;Орджоникидзевский; Краснофлотцев;40/2;Уралмаш;Новация
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309612431/;Екатеринбург;sale;flat;4;21;3;90.5;11049507;Орджоникидзевский;переулок Черниговский;20;Уралмаш;Белая башня
Толк Академический;developer;https://ekb.cian.ru/sale/flat/311033625/;Екатеринбург;sale;flat;8;25;3;79.3;11050000;; Академика Парина;11с1;Чкаловская;Толк Академический
Огни Исети;developer;https://ekb.cian.ru/sale/flat/284642308/;Екатеринбург;sale;flat;18;20;3;98.1;11039462;Чкаловский; Рощинская;59;Ботаническая;Огни Исети
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314319585/;Екатеринбург;sale;flat;5;16;3;75.69;11035000;; Академика Парина;27;Чкаловская;Новая Олимпика
Астон;developer;https://ekb.cian.ru/sale/flat/310845731/;Екатеринбург;sale;flat;8;32;3;71.95;11140000;Верх-Исетский; Репина;111;Геологическая;Астон. Отрадный
Брусника;developer;https://ekb.cian.ru/sale/flat/309359939/;Екатеринбург;sale;flat;8;17;3;109.1;11110000;Железнодорожный; Пехотинцев;2Г;Уральская;Квартал Депо
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314324092/;Екатеринбург;sale;flat;8;10;3;69.0;11193000;; Академика Ландау;53/3;Чкаловская;Кварталы Конструктивизма
Правобережный;developer;https://ekb.cian.ru/sale/flat/296831511/;Екатеринбург;sale;flat;3;9;3;81.66;11187420;Орджоникидзевский;;;Проспект Космонавтов;Мир Труд Май ЖК
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314323419/;Екатеринбург;sale;flat;8;22;3;73.84;11100000;; Краснолесья;94с2;Чкаловская;Первый Академ
Правобережный;developer;https://ekb.cian.ru/sale/flat/307240825/;Екатеринбург;sale;flat;3;12;3;85.25;11125125;Орджоникидзевский; Калинина;55;Проспект Космонавтов;Мир Труд Май
Гринвич;developer;https://ekb.cian.ru/sale/flat/294894921/;Екатеринбург;sale;flat;3;31;3;76.02;11127808;Кировский; Владимира Высоцкого;7/2;Динамо;Квартал-парк Каменные Палатки
ПИК;developer;https://ekb.cian.ru/sale/flat/291988113/;Екатеринбург;sale;flat;1;16;3;84.8;11117280;Железнодорожный;;4.2;Уральская;Космонавтов 11 ЖК
ID 129347738;developer;https://ekb.cian.ru/sale/flat/315553225/;Екатеринбург;sale;flat;16;16;3;76.7;11134298;Чкаловский;бульвар Золотистый;15;Ботаническая;Жилой район Солнечный
АТОМ;developer;https://ekb.cian.ru/sale/flat/304055668/;Екатеринбург;sale;flat;17;26;3;80.41;11100000;; Академика Парина;;Чкаловская;Речной квартал
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309612507/;Екатеринбург;sale;flat;2;21;3;91.7;11196020;Орджоникидзевский;переулок Черниговский;20;Уралмаш;Белая башня
Брусника;developer;https://ekb.cian.ru/sale/flat/308712265/;Екатеринбург;sale;flat;4;9;3;91.93;11280000;;;;Ботаническая;Брусника в Академическом ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/316000220/;Екатеринбург;sale;flat;3;16;3;106.03;11230000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309612437/;Екатеринбург;sale;flat;9;21;3;90.1;11290161;Орджоникидзевский;переулок Черниговский;20;Уралмаш;Белая башня
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675572/;Екатеринбург;sale;flat;18;25;3;77.33;11290180;Кировский; Студенческая;1Нк4;Уральская;Тёплые кварталы
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314319477/;Екатеринбург;sale;flat;10;16;3;74.59;11201000;; Академика Парина;27;Чкаловская;Новая Олимпика
Толк Академический;developer;https://ekb.cian.ru/sale/flat/310858560/;Екатеринбург;sale;flat;14;20;3;92.8;11250000;; Академика Парина;11с1;Чкаловская;Толк Академический
;;https://ekb.cian.ru/sale/flat/315862238/;Екатеринбург;sale;flat;2;25;3;80.4;11296200;"на 2 этаже. Новый жилой комплекс ""А Плюс"" от застройщика ""СЗ А-19"" расположен по адресу: г. Екатеринбург"; Академика Ландау.;;Чкаловская;А Плюс
Премьерстрой;developer;https://ekb.cian.ru/sale/flat/315241549/;Екатеринбург;sale;flat;5;25;3;84.25;11284170;Октябрьский; Куйбышева;100ск2;Геологическая;Куйбышева 100
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313518183/;Екатеринбург;sale;flat;18;23;3;59.5;11228000;Кировский;;;Машиностроителей;Основинские кварталы ЖК
Правобережный;developer;https://ekb.cian.ru/sale/flat/296809991/;Екатеринбург;sale;flat;9;12;3;83.72;11268712;Орджоникидзевский; Калинина;55;Проспект Космонавтов;Мир Труд Май
НКС-Девелопмент;developer;https://ekb.cian.ru/sale/flat/298379536/;Екатеринбург;sale;flat;3;25;3;88.21;11200000;Верх-Исетский;Семейный Дружный-2 кв-л;;Площадь 1905 года;Дружный-2
Правобережный;developer;https://ekb.cian.ru/sale/flat/296831669/;Екатеринбург;sale;flat;7;9;3;80.46;11264400;Орджоникидзевский;;;Проспект Космонавтов;Мир Труд Май ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/308712736/;Екатеринбург;sale;flat;2;9;3;89.87;11320000;;;;Ботаническая;Брусника в Академическом ЖК
Первостроитель;developer;https://ekb.cian.ru/sale/flat/312721912/;Екатеринбург;sale;flat;13;15;3;71.0;11353000;Кировский; Комсомольская;67;Площадь 1905 года;Жилой квартал Комсомольская 67
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309611835/;Екатеринбург;sale;flat;3;25;3;90.45;11396700;Орджоникидзевский;;;Проспект Космонавтов;Веер Парк ЖК
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314882908/;Екатеринбург;sale;flat;8;10;3;68.9;11345000;; Академика Ландау;53;Чкаловская;Кварталы Конструктивизма
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/315455203/;Екатеринбург;sale;flat;12;16;3;73.97;11314000;; Академика Парина;27;Чкаловская;Новая Олимпика
АТОМ;developer;https://ekb.cian.ru/sale/flat/311656090/;Екатеринбург;sale;flat;12;14;3;77.31;11400000;Ленинский;Краснолесье мкр;;Чкаловская;Балтийский ЖК
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/314344090/;Екатеринбург;sale;flat;1;14;3;77.6;11407200;Чкаловский; 8 Марта;197;Ботаническая;Новая Ботаника
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309611852/;Екатеринбург;sale;flat;3;25;3;90.55;11409300;Орджоникидзевский;;;Проспект Космонавтов;Веер Парк ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/316000767/;Екатеринбург;sale;flat;9;9;3;101.0;11540000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
Первостроитель;developer;https://ekb.cian.ru/sale/flat/282164614/;Екатеринбург;sale;flat;14;15;3;73.2;11473000;Кировский; Комсомольская;67;Площадь 1905 года;Жилой квартал Комсомольская 67
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309611937/;Екатеринбург;sale;flat;12;25;3;89.35;11526150;Орджоникидзевский;;;Проспект Космонавтов;Веер Парк ЖК
;;https://ekb.cian.ru/sale/flat/315862454/;Екатеринбург;sale;flat;2;25;3;81.1;11516200;"на 2 этаже. Новый жилой комплекс ""А Плюс"" от застройщика ""СЗ А-19"" расположен по адресу: г. Екатеринбург"; Академика Ландау.;;Чкаловская;А Плюс
Atlas Development;developer;https://ekb.cian.ru/sale/flat/310920857/;Екатеринбург;sale;flat;2;28;3;80.71;11484655;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Атлас Юник
Баланс Девелопмент;developer;https://ekb.cian.ru/sale/flat/314002648/;Екатеринбург;sale;flat;2;9;3;75.26;11450000;Чкаловский;;;Ботаническая;Сибирская Калина ЖК
;;https://ekb.cian.ru/sale/flat/305503562/;Екатеринбург;sale;flat;4;18;3;73.1;11476700;Верх-Исетский; Татищева;105;Площадь 1905 года;Тактика
Стройтэк;developer;https://ekb.cian.ru/sale/flat/297265126/;Екатеринбург;sale;flat;7;21;3;78.8;11460000;Верх-Исетский; Крауля;170А;Площадь 1905 года;Янтарная Долина
ID 128349366;developer;https://ekb.cian.ru/sale/flat/315343801/;Екатеринбург;sale;flat;6;27;3;81.79;11496000;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Vitamin-квартал на Титова
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309666594/;Екатеринбург;sale;flat;8;21;3;88.6;11576653;Орджоникидзевский;переулок Черниговский;20;Уралмаш;Белая башня
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313517047/;Екатеринбург;sale;flat;6;25;3;65.4;11610000;Орджоникидзевский;;;Машиностроителей;Основинские кварталы ЖК
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314324194/;Екатеринбург;sale;flat;12;12;3;73.8;11621563;; Академика Ландау;35;Чкаловская;Спутник-1
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314320372/;Екатеринбург;sale;flat;14;17;3;69.8;11626854;; Академика Ландау;39А;Чкаловская;Спутник-1
Практика;developer;https://ekb.cian.ru/sale/flat/313062002/;Екатеринбург;sale;flat;3;22;3;81.4;11590934;Орджоникидзевский; 22-го Партсъезда;10;Уралмаш;ТЕМП
ID 128349366;developer;https://ekb.cian.ru/sale/flat/315343399/;Екатеринбург;sale;flat;2;8;3;80.29;11619466;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Vitamin-квартал на Титова
Брусника;developer;https://ekb.cian.ru/sale/flat/316000660/;Екатеринбург;sale;flat;2;9;3;113.2;11760000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
;;https://ekb.cian.ru/sale/flat/313837571/;Екатеринбург;sale;flat;2;33;3;78.37;11757590;;;;Чкаловская;Московский Квартал ЖК
Гринвич;developer;https://ekb.cian.ru/sale/flat/294894943/;Екатеринбург;sale;flat;13;31;3;81.1;11778153;Кировский; Владимира Высоцкого;7/2;Динамо;Квартал-парк Каменные Палатки
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/315088390/;Екатеринбург;sale;flat;4;5;3;72.8;11686000;; Академика Ландау;47/2;Чкаловская;Кварталы Конструктивизма
Ривьера-Инвест-Екб;developer;https://ekb.cian.ru/sale/flat/309612502/;Екатеринбург;sale;flat;14;21;3;88.1;11794388;Орджоникидзевский;переулок Черниговский;20;Уралмаш;Белая башня
Брусника;developer;https://ekb.cian.ru/sale/flat/316000713/;Екатеринбург;sale;flat;9;9;3;103.7;11820000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
Практика;developer;https://ekb.cian.ru/sale/flat/313061368/;Екатеринбург;sale;flat;1;25;3;73.75;11890714;Ленинский; Громова;26;Чкаловская;Дом на Ясной
Практика;developer;https://ekb.cian.ru/sale/flat/313061410/;Екатеринбург;sale;flat;1;25;3;68.22;11801657;Ленинский; Громова;26;Чкаловская;Дом на Ясной
Астон;developer;https://ekb.cian.ru/sale/flat/312862616/;Екатеринбург;sale;flat;3;32;3;81.77;11960000;Верх-Исетский; Репина;111;Геологическая;Астон. Отрадный
Брусника;developer;https://ekb.cian.ru/sale/flat/316000141/;Екатеринбург;sale;flat;8;16;3;87.55;11950000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
АТОМ;developer;https://ekb.cian.ru/sale/flat/304055719/;Екатеринбург;sale;flat;21;26;3;88.78;11900000;; Академика Парина;;Чкаловская;Речной квартал
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675318/;Екатеринбург;sale;flat;18;31;3;80.4;11924928;Кировский; Владимира Высоцкого;7/2;Динамо;Квартал-парк Каменные Палатки
;;https://ekb.cian.ru/sale/flat/313837772/;Екатеринбург;sale;flat;20;33;3;80.395;11936250;Ленинский; Печатников;5;Чкаловская;Московский квартал
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313517040/;Екатеринбург;sale;flat;2;25;3;69.1;11993000;Орджоникидзевский;;;Машиностроителей;Основинские кварталы ЖК
;;https://ekb.cian.ru/sale/flat/305503547/;Екатеринбург;sale;flat;13;18;3;71.5;11940500;Верх-Исетский; Татищева;105;Площадь 1905 года;Тактика
Формула строительства;developer;https://ekb.cian.ru/sale/flat/305053648/;Екатеринбург;sale;flat;2;31;3;83.87;11993410;Верх-Исетский;переулок Старателей;;Площадь 1905 года;Жилой квартал 
ДИККИТ;developer;https://ekb.cian.ru/sale/flat/308038666/;Екатеринбург;sale;flat;4;8;3;109.7;11917900;Орджоникидзевский;;;Проспект Космонавтов;Зеленая Горка ЖК
ДИККИТ;developer;https://ekb.cian.ru/sale/flat/308038603/;Екатеринбург;sale;flat;6;8;3;111.5;11999000;Орджоникидзевский;;;Проспект Космонавтов;Зеленая Горка ЖК
ID 128349366;developer;https://ekb.cian.ru/sale/flat/315343417/;Екатеринбург;sale;flat;6;8;3;82.95;11906982;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Vitamin-квартал на Титова
Брусника;developer;https://ekb.cian.ru/sale/flat/316000640/;Екатеринбург;sale;flat;3;9;3;111.0;12100000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
;;https://ekb.cian.ru/sale/flat/313837644/;Екатеринбург;sale;flat;3;33;3;80.63;12013870;;;;Чкаловская;Московский Квартал ЖК
Формула Строительства;developer;https://ekb.cian.ru/sale/flat/303072380/;Екатеринбург;sale;flat;20;23;3;78.72;12122880;Верх-Исетский; Волгоградская;197к2;Геологическая;Трилогия
Формула строительства;developer;https://ekb.cian.ru/sale/flat/305053726/;Екатеринбург;sale;flat;6;31;3;83.35;12085750;Верх-Исетский;переулок Старателей;;Площадь 1905 года;Жилой квартал 
;;https://ekb.cian.ru/sale/flat/314751914/;Екатеринбург;sale;flat;14;19;3;61.73;12037350;Кировский; Ботаническая;22;Динамо;АЛЛЕГРО
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/315678216/;Екатеринбург;sale;flat;11;16;3;71.79;12086000;;;;Чкаловская;Новая Олимпика ЖК
Толк Академический;developer;https://ekb.cian.ru/sale/flat/310858479/;Екатеринбург;sale;flat;3;20;3;91.3;12050000;; Академика Парина;11с1;Чкаловская;Толк Академический
Лето на Титова;developer;https://ekb.cian.ru/sale/flat/308253616/;Екатеринбург;sale;flat;6;27;3;77.2;12020040;Чкаловский;Лето на Титова жилой квартал;;Ботаническая;Лето на Титова
Толк Академический;developer;https://ekb.cian.ru/sale/flat/310858514/;Екатеринбург;sale;flat;5;20;3;91.9;12050000;; Академика Парина;11с1;Чкаловская;Толк Академический
Atlas Development;developer;https://ekb.cian.ru/sale/flat/310921092/;Екатеринбург;sale;flat;22;28;3;76.84;12036591;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Атлас Юник
Практика;developer;https://ekb.cian.ru/sale/flat/313061376/;Екатеринбург;sale;flat;24;25;3;74.93;12116675;Ленинский; Громова;26;Чкаловская;Дом на Ясной
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675517/;Екатеринбург;sale;flat;4;25;3;86.96;12087440;Кировский; Студенческая;1Нк4;Уральская;Тёплые кварталы
ДИККИТ;developer;https://ekb.cian.ru/sale/flat/308038691/;Екатеринбург;sale;flat;3;8;3;113.3;12019849;Орджоникидзевский;;;Проспект Космонавтов;Зеленая Горка ЖК
ID 128349366;developer;https://ekb.cian.ru/sale/flat/315343395/;Екатеринбург;sale;flat;2;8;3;83.6;12001998;Чкаловский;Южная Ботаника жилрайон;;Ботаническая;Vitamin-квартал на Титова
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/313518140/;Екатеринбург;sale;flat;3;23;3;79.9;12237000;Кировский;;;Машиностроителей;Основинские кварталы ЖК
;;https://ekb.cian.ru/sale/flat/314740051/;Екатеринбург;sale;flat;5;19;3;74.09;12224850;Кировский; Ботаническая;22;Динамо;АЛЛЕГРО
BAZA Development;representative_developer;https://ekb.cian.ru/sale/flat/305675394/;Екатеринбург;sale;flat;24;31;3;80.51;12231482;Кировский; Владимира Высоцкого;7/2;Динамо;Квартал-парк Каменные Палатки
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314322830/;Екатеринбург;sale;flat;4;11;3;77.87;12237000;;;;Чкаловская;Первый Академ ЖК
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/314324095/;Екатеринбург;sale;flat;1;3;3;74.3;12210480;; Академика Ландау;53/2;Чкаловская;Кварталы Конструктивизма
ДИККИТ;developer;https://ekb.cian.ru/sale/flat/308038637/;Екатеринбург;sale;flat;5;8;3;113.7;12175349;Орджоникидзевский;;;Проспект Космонавтов;Зеленая Горка ЖК
BAZA Development;developer;https://ekb.cian.ru/sale/flat/315488092/;Екатеринбург;sale;flat;23;25;3;76.17;12344726;Октябрьский;;;Геологическая;ДНК: Дом на Куйбышева ЖК
Формула Строительства;developer;https://ekb.cian.ru/sale/flat/303073099/;Екатеринбург;sale;flat;20;23;3;78.72;12280320;Верх-Исетский;Юго-Западный жилрайон;;Геологическая;Трилогия
Железно;developer;https://ekb.cian.ru/sale/flat/313932934/;Екатеринбург;sale;flat;6;8;3;80.0;12379362;;;;Чкаловская;Лес ЖК
ЖилСтрой;developer;https://ekb.cian.ru/sale/flat/313564683/;Екатеринбург;sale;flat;4;13;3;82.44;12389000;; Очеретина;16;Чкаловская;Горки
;;https://ekb.cian.ru/sale/flat/315768262/;Екатеринбург;sale;flat;30;31;3;92.6;12293000;Орджоникидзевский;;;Проспект Космонавтов;Изумрудный Бор ЖК
АТОМ;developer;https://ekb.cian.ru/sale/flat/311656158/;Екатеринбург;sale;flat;6;9;3;84.64;12300000;Ленинский;Краснолесье мкр;;Чкаловская;Балтийский ЖК
АТОМ;developer;https://ekb.cian.ru/sale/flat/307772184/;Екатеринбург;sale;flat;2;9;3;83.6;12250000;Ленинский; Академика Вонсовского;21/4;Чкаловская;Балтийский
Форум-групп;developer;https://ekb.cian.ru/sale/flat/313691254/;Екатеринбург;sale;flat;13;31;3;73.82;12291631;Верх-Исетский;Юго-Западный жилрайон;2;Геологическая;ПаркЛайф ЖК
Баланс Девелопмент;developer;https://ekb.cian.ru/sale/flat/314002439/;Екатеринбург;sale;flat;2;9;3;82.78;12280000;Чкаловский;;;Ботаническая;Сибирская Калина ЖК
Астра;developer;https://ekb.cian.ru/sale/flat/294827403/;Екатеринбург;sale;flat;17;30;3;69.0;12316500;Верх-Исетский;ВИЗ жилрайон;;Площадь 1905 года;Даблхаус 1:1 ЖК
Брусника;developer;https://ekb.cian.ru/sale/flat/316000157/;Екатеринбург;sale;flat;8;16;3;93.32;12480000;Железнодорожный;Сортировочный жилрайон;;Уральская;Квартал Депо ЖК
Формула Строительства;developer;https://ekb.cian.ru/sale/flat/303073663/;Екатеринбург;sale;flat;20;23;3;78.72;12437760;Верх-Исетский; Волгоградская;197;Геологическая;Трилогия
Практика;developer;https://ekb.cian.ru/sale/flat/313061246/;Екатеринбург;sale;flat;4;25;3;77.93;12465817;Ленинский; Громова;26;Чкаловская;Дом на Ясной
