author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/274206528/;Санкт-Петербург;sale;flat;5;6;4;99.5;15500000;Центральный;9-я Советская ;39/24;Площадь Восстания;
Руфина Тимофеева;realtor;https://spb.cian.ru/sale/flat/313200851/;Санкт-Петербург;sale;flat;3;17;4;99.4;18700000;Выборгский;проспект Энгельса;134к1;Проспект Просвещения;
CENTURY 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/311559942/;Санкт-Петербург;sale;flat;2;5;4;84.3;16500000;Петроградский;Большая Разночинная ;17;Чкаловская;
BEYOND. ex-Engel Volkers;representative_developer;https://spb.cian.ru/sale/flat/302959448/;Санкт-Петербург;sale;flat;2;3;4;244.9;293880000;Петроградский;Санаторная аллея;3;Черная речка;Del Arte
Лимон Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298683666/;Санкт-Петербург;sale;flat;3;4;4;118.9;19200000;Адмиралтейский;Вознесенский проспект;45;Садовая;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/307828906/;Санкт-Петербург;sale;flat;5;6;4;115.0;17450000;Василеостровский;11-я Васильевского острова линия;46;Василеостровская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312287806/;Санкт-Петербург;sale;flat;1;9;4;165.7;;Петроградский;Петровский проспект;11к3;Чкаловская;Neva Haus
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/315165345/;Санкт-Петербург;sale;flat;1;9;4;72.6;10900000;Калининский;проспект Науки;4К1;Академическая;
ФСК;developer;https://spb.cian.ru/sale/flat/305677071/;Санкт-Петербург;sale;flat;3;10;4;94.34;46903772;Центральный;Новгородская ;11АВ;Площадь Александра Невского;Клубный дом N8
Елена Султанова;realtor;https://spb.cian.ru/sale/flat/309564402/;Санкт-Петербург;sale;flat;1;5;4;90.3;15100000;Невский; Полярников;7;Ломоносовская;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/294863638/;Санкт-Петербург;sale;flat;1;9;4;76.8;12200000;Выборгский;проспект Энгельса;135;Проспект Просвещения;
Ирина Ходыкина;realtor;https://spb.cian.ru/sale/flat/316179750/;Санкт-Петербург;sale;flat;4;5;4;69.5;13000000;Калининский; Замшина;62;Лесная;
Эрмитаж Галерея Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/307381883/;Санкт-Петербург;sale;flat;7;8;4;94.0;14300000;Курортный;;;Озерки;Курортный квартал ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312285066/;Санкт-Петербург;sale;flat;6;8;4;113.0;50251100;Петроградский;Ремесленная ;15;Спортивная;Neva Residence
Павел Золотов;realtor;https://spb.cian.ru/sale/flat/314402115/;Санкт-Петербург;sale;flat;5;10;4;86.7;16700000;Приморский;Богатырский проспект;25К5;Комендантский проспект;
MORE;real_estate_agent;https://spb.cian.ru/sale/flat/305541686/;Санкт-Петербург;sale;flat;5;5;4;91.4;20500000;Петроградский;проспект Большой Петроградской стороны;6-8Б;Спортивная;
ЭЦН;real_estate_agent;https://spb.cian.ru/sale/flat/313850471/;Санкт-Петербург;sale;flat;4;5;4;48.5;7200000;Московский;Краснопутиловская ;101;Московская;
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/290048956/;Санкт-Петербург;sale;flat;4;7;4;85.0;20790000;Центральный;Караванная ;14;Гостиный двор;
BEYOND. ex-Engel Volkers;representative_developer;https://spb.cian.ru/sale/flat/314731288/;Санкт-Петербург;sale;flat;1;9;4;205.44;78128000;Петроградский;Петровский проспект;11к3;Крестовский остров;Neva Haus
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/315454617/;Санкт-Петербург;sale;flat;14;24;4;95.5;20750000;Приморский;Яхтенная ;30к3;Комендантский проспект;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/308951843/;Санкт-Петербург;sale;flat;1;5;4;95.0;16950000;Центральный;Загородный проспект;22Б;Достоевская;
NEDmax;real_estate_agent;https://spb.cian.ru/sale/flat/310741291/;Санкт-Петербург;sale;flat;5;6;4;100.6;19500000;Адмиралтейский;набережная Реки Фонтанки;126;Технологический институт;
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/306736489/;Санкт-Петербург;sale;flat;3;6;4;84.3;15800000;Адмиралтейский;переулок Бойцова;4В;Садовая;
Денис Берников;realtor;https://spb.cian.ru/sale/flat/313305188/;Санкт-Петербург;sale;flat;4;4;4;140.2;14200000;Кронштадтский;Интернациональная ;6а;;
Time RieltoRs;real_estate_agent;https://spb.cian.ru/sale/flat/307909872/;Санкт-Петербург;sale;flat;1;5;4;103.2;17950000;Адмиралтейский;набережная Реки Фонтанки;88;Звенигородская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312293899/;Санкт-Петербург;sale;flat;14;14;4;107.51;40144234;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/314730573/;Санкт-Петербург;sale;flat;1;9;4;73.2;10990000;Выборгский;Северный проспект;24К3;Озерки;
ЮВИКОЛ;real_estate_agent;https://spb.cian.ru/sale/flat/314109883/;Санкт-Петербург;sale;flat;2;9;4;73.2;9990000;Красногвардейский;Ленская ;1К1;Проспект Большевиков;
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/314305219/;Санкт-Петербург;sale;flat;6;20;4;126.15;28000000;Красносельский; Маршала Захарова;8;Автово;Огни Залива
Магазин Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/299360378/;Санкт-Петербург;sale;flat;4;5;4;102.2;16300000;Центральный;переулок Апраксин;20;Сенная площадь;
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/314453520/;Санкт-Петербург;sale;flat;1;9;4;88.5;10900000;Калининский;Гражданский проспект;124К1;Гражданский проспект;
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/309239988/;Санкт-Петербург;sale;flat;1;5;4;77.3;13500000;Адмиралтейский;11-я Красноармейская ;12;Балтийская;
Прагма;developer;https://spb.cian.ru/sale/flat/303270559/;Санкт-Петербург;sale;flat;8;23;4;104.5;19691025;Выборгский;Парнас;;Парнас;Прагма city
Екатерина Зорина;realtor;https://spb.cian.ru/sale/flat/310529373/;Санкт-Петербург;sale;flat;8;10;4;81.2;15000000;Приморский;проспект Королева;52;Комендантский проспект;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/314284942/;Санкт-Петербург;sale;flat;1;9;4;76.0;11100000;Приморский; Уточкина;5;Комендантский проспект;
КВС;developer;https://spb.cian.ru/sale/flat/294621346/;Санкт-Петербург;sale;flat;2;4;4;103.65;23722320;Пушкинский;;;Купчино;Дубровский ЖК
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/311260765/;Санкт-Петербург;sale;flat;1;9;4;91.7;11690000;Невский;Шлиссельбургский проспект;47К1;Рыбацкое;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/313828655/;Санкт-Петербург;sale;flat;7;9;4;72.9;11350000;Выборгский; Сикейроса;15К1;Озерки;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/315242440/;Санкт-Петербург;sale;flat;3;8;4;101.95;52322142;Петроградский;набережная Реки Карповки;27;Петроградская;Клубный дом MELTZER HALL
Татьяна Казначеева;realtor;https://spb.cian.ru/sale/flat/309943665/;Санкт-Петербург;sale;flat;4;5;4;79.3;18700000;Красногвардейский;Заневский проспект;7/7;Новочеркасская;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/315242457/;Санкт-Петербург;sale;flat;4;8;4;107.63;55237196;Петроградский;набережная Реки Карповки;27;Петроградская;Клубный дом MELTZER HALL
Смарт Инновации;real_estate_agent;https://spb.cian.ru/sale/flat/313307474/;Санкт-Петербург;sale;flat;1;5;4;68.0;20500000;Адмиралтейский;проспект Римского-Корсакова;1;Садовая;
ЭксперТ;real_estate_agent;https://spb.cian.ru/sale/flat/312212188/;Санкт-Петербург;sale;flat;6;9;4;78.8;11500000;Колпинский; Веры Слуцкой;19;Шушары;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/308576387/;Санкт-Петербург;sale;flat;4;10;4;89.2;11598000;Выборгский;Приозерское шоссе;20к5;Парнас;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312287804/;Санкт-Петербург;sale;flat;7;9;4;174.6;95052240;Петроградский;Петровский проспект;11к3;Чкаловская;Neva Haus
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/306271896/;Санкт-Петербург;sale;flat;3;9;4;74.3;11600000;Невский; Шотмана;18;Улица Дыбенко;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/315242442/;Санкт-Петербург;sale;flat;4;8;4;102.74;52727581;Петроградский;набережная Реки Карповки;27;Петроградская;Клубный дом MELTZER HALL
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/313117705/;Санкт-Петербург;sale;flat;5;5;4;91.6;11700000;Выборгский;Лесной проспект;39к3;Лесная;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/303162569/;Санкт-Петербург;sale;flat;7;9;4;78.0;13350000;Фрунзенский;Купчинская ;13К1;Купчино;
ЮСОН;real_estate_agent;https://spb.cian.ru/sale/flat/277921381/;Санкт-Петербург;sale;flat;3;5;4;93.0;13300000;Фрунзенский;Мгинская ;7;Волковская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/312991180/;Санкт-Петербург;sale;flat;7;7;4;63.0;13500000;Центральный;Конная ;10В;Площадь Александра Невского;
Городская Служба Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/312309931/;Санкт-Петербург;sale;flat;3;10;4;71.3;13500000;Московский;Дунайский проспект;26/77;Звездная;
Гарантия;real_estate_agent;https://spb.cian.ru/sale/flat/306069347/;Санкт-Петербург;sale;flat;4;10;4;100.8;13750000;Выборгский;Приозерское шоссе;18к8;Озерки;
Ольга Медведева;realtor;https://spb.cian.ru/sale/flat/316197223/;Санкт-Петербург;sale;flat;2;3;4;101.0;13790000;Фрунзенский;Лиговский проспект;201;Обводный канал;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/311213125/;Санкт-Петербург;sale;flat;4;6;4;104.6;13999000;Василеостровский;9-я Васильевского острова линия;58;Василеостровская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/308179121/;Санкт-Петербург;sale;flat;5;5;4;73.4;13990000;Адмиралтейский;13-я Красноармейская ;20;Балтийская;
Апартаменты Петербурга;real_estate_agent;https://spb.cian.ru/sale/flat/314096710/;Санкт-Петербург;sale;flat;7;9;4;75.0;14000000;Калининский;Гражданский проспект;75К1;Академическая;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/309603152/;Санкт-Петербург;sale;flat;4;5;4;86.0;14190000;Кировский; Маринеско;1;Автово;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/314263624/;Санкт-Петербург;sale;flat;1;12;4;88.0;14400000;Приморский;Камышовая ;42К1;Комендантский проспект;
РУСЛЕКС;real_estate_agent;https://spb.cian.ru/sale/flat/308930911/;Санкт-Петербург;sale;flat;6;6;4;74.0;14500000;Московский;набережная Обводного Канала;96;Фрунзенская;
Ирина Румянцева;realtor;https://spb.cian.ru/sale/flat/316189762/;Санкт-Петербург;sale;flat;4;4;4;88.4;14500000;Выборгский;проспект Энгельса;53;Удельная;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/315282014/;Санкт-Петербург;sale;flat;1;17;4;89.1;14900000;Московский;Дунайский проспект;5к7;Звездная;Пулковский посад
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/302632923/;Санкт-Петербург;sale;flat;9;25;4;86.0;14900000;Красносельский; Маршала Казакова;68к1;Автово;
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/314444304/;Санкт-Петербург;sale;flat;2;4;4;82.7;14900000;Василеостровский;14-я Васильевского острова линия;47;Василеостровская;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/315745660/;Санкт-Петербург;sale;flat;3;3;4;95.0;14900000;Адмиралтейский; Пасторова;7;Балтийская;
Горжилобмен;real_estate_agent;https://spb.cian.ru/sale/flat/313172945/;Санкт-Петербург;sale;flat;2;4;4;82.94;14900000;Василеостровский;14-я Васильевского острова линия;47;Василеостровская;
Дриада;real_estate_agent;https://spb.cian.ru/sale/flat/314332988/;Санкт-Петербург;sale;flat;4;5;4;100.3;14900000;Адмиралтейский;Курляндская ;19-21;Балтийская;
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/311725671/;Санкт-Петербург;sale;flat;1;5;4;86.2;15000000;Выборгский;Лесной проспект;61к2;Лесная;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/296739035/;Санкт-Петербург;sale;flat;3;4;4;95.9;14990000;Фрунзенский;Лиговский проспект;247;Обводный канал;
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/310745859/;Санкт-Петербург;sale;flat;2;5;4;90.3;14999000;Калининский;Кондратьевский проспект;32;Площадь Ленина;
Ината;real_estate_agent;https://spb.cian.ru/sale/flat/259744206/;Санкт-Петербург;sale;flat;4;6;4;90.0;14999000;Василеостровский;1-я Васильевского острова линия;42;Спортивная;
АЛЬЯНС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/300799727/;Санкт-Петербург;sale;flat;14;26;4;99.6;15000000;Красносельский; Маршала Казакова;68к1;Автово;
АЗБУКА Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/309039528/;Санкт-Петербург;sale;flat;1;9;4;88.9;15200000;Приморский;проспект Королева;54К2;Комендантский проспект;
Алексей Богданов;realtor;https://spb.cian.ru/sale/flat/315876632/;Санкт-Петербург;sale;flat;1;5;4;82.4;15400000;Красногвардейский;Большеохтинский проспект;5/10к1;Новочеркасская;
Городское агентство недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/308418423/;Санкт-Петербург;sale;flat;4;4;4;102.0;15500000;Фрунзенский;Тамбовская ;35;Обводный канал;
Интерсервис;real_estate_agent;https://spb.cian.ru/sale/flat/290923611/;Санкт-Петербург;sale;flat;1;4;4;90.5;15550000;Красногвардейский;Краснодонская ;4;Новочеркасская;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/311212621/;Санкт-Петербург;sale;flat;4;6;4;92.0;15600000;Адмиралтейский;Рижский проспект;20;Балтийская;
Триумфальная Арка;real_estate_agent;https://spb.cian.ru/sale/flat/307797100/;Санкт-Петербург;sale;flat;4;5;4;98.0;15750000;Адмиралтейский;Рузовская ;29;Пушкинская;
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/306230987/;Санкт-Петербург;sale;flat;7;7;4;121.4;16000000;Адмиралтейский;Сенной;13;Садовая;
Мария Шварц;realtor;https://spb.cian.ru/sale/flat/314980423/;Санкт-Петербург;sale;flat;2;7;4;100.0;15999999;Адмиралтейский;Гражданская ;24;Садовая;
Петербургский Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/314741449/;Санкт-Петербург;sale;flat;1;6;4;83.9;16078078;Невский; Седова;94;Ломоносовская;
ОХОТНЫЙ РЯД;real_estate_agent;https://spb.cian.ru/sale/flat/313793287/;Санкт-Петербург;sale;flat;3;4;4;90.0;16100000;Центральный;набережная Реки Фонтанки;38Б;Маяковская;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/308568391/;Санкт-Петербург;sale;flat;1;4;4;77.0;16350000;Пушкинский;Детскосельский бульвар;1;Купчино;
Городской Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/281355073/;Санкт-Петербург;sale;flat;1;5;4;117.1;16200000;Адмиралтейский;Курляндская ;22-24;Балтийская;
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/314149103/;Санкт-Петербург;sale;flat;5;5;4;94.0;16250000;Калининский;Кондратьевский проспект;18-20;Площадь Ленина;
Реал Лидер;real_estate_agent;https://spb.cian.ru/sale/flat/313124844/;Санкт-Петербург;sale;flat;2;5;4;96.8;16370000;Адмиралтейский;Московский проспект;59;Фрунзенская;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/312384031/;Санкт-Петербург;sale;flat;3;3;4;138.4;16500000;Адмиралтейский;набережная Реки Фонтанки;164;Нарвская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/299533204/;Санкт-Петербург;sale;flat;1;6;4;79.7;16500000;Выборгский;Лесной проспект;32;Выборгская;
Школа Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/315946899/;Санкт-Петербург;sale;flat;3;7;4;108.9;16499000;Центральный;Лиговский проспект;65;Площадь Восстания;
ПАН Партнер;real_estate_agent;https://spb.cian.ru/sale/flat/314880476/;Санкт-Петербург;sale;flat;3;7;4;110.0;16499000;Центральный;Лиговский проспект;65;Площадь Восстания;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/314008307/;Санкт-Петербург;sale;flat;3;7;4;110.0;16499000;Центральный;Лиговский проспект;65;Площадь Восстания;
Екатерина Владыка;realtor;https://spb.cian.ru/sale/flat/302884698/;Санкт-Петербург;sale;flat;3;5;4;89.9;16450000;Кировский; Маршала Говорова;6/5;Кировский завод;
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/293528161/;Санкт-Петербург;sale;flat;3;7;4;108.9;16500000;Центральный;Лиговский проспект;65;Площадь Восстания;
Пальмира;real_estate_agent;https://spb.cian.ru/sale/flat/280926746/;Санкт-Петербург;sale;flat;4;6;4;85.0;17000000;Петроградский; Яблочкова;3;Спортивная;
CENTRE REALTY NEWHOUSE;real_estate_agent;https://spb.cian.ru/sale/flat/314222807/;Санкт-Петербург;sale;flat;3;5;4;108.4;16950000;Центральный; Марата;70а-70б;Звенигородская;
8 ЭТАЖ;real_estate_agent;https://spb.cian.ru/sale/flat/311277662/;Санкт-Петербург;sale;flat;2;7;4;111.0;16900000;Петроградский; Всеволода Вишневского;14;Петроградская;
Юлия Прокудина;realtor;https://spb.cian.ru/sale/flat/314228519/;Санкт-Петербург;sale;flat;4;5;4;107.2;17150000;Выборгский;Выборгское шоссе;140;Проспект Просвещения;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/308892839/;Санкт-Петербург;sale;flat;7;7;4;84.2;17250000;Центральный;Мытнинская ;9;Площадь Восстания;
ПЛАНЕТА;real_estate_agent;https://spb.cian.ru/sale/flat/249869220/;Санкт-Петербург;sale;flat;1;3;4;107.3;17300000;Пушкинский;Софийский бульвар;22/6;Купчино;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/315119258/;Санкт-Петербург;sale;flat;19;25;4;91.3;17500000;Приморский; Лидии Зверевой;3к3;Комендантский проспект;Шуваловский
Метрика Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/306881904/;Санкт-Петербург;sale;flat;2;9;4;103.0;17500000;Курортный; Токарева;8;Беговая;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/282431368/;Санкт-Петербург;sale;flat;3;6;4;78.4;17500000;Петроградский;проспект Малый Петроградской стороны;36-38;Чкаловская;
KTM;real_estate_agent;https://spb.cian.ru/sale/flat/315630614/;Санкт-Петербург;sale;flat;2;4;4;83.0;17700000;Центральный;Полтавская ;14;Площадь Восстания;
8 ЭТАЖ;real_estate_agent;https://spb.cian.ru/sale/flat/307742486/;Санкт-Петербург;sale;flat;2;7;4;88.0;17590000;Петроградский;Чкаловский проспект;11;Чкаловская;
В ПИТЕРЕ ЖИТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/305787507/;Санкт-Петербург;sale;flat;2;5;4;95.4;17700000;Центральный; Пестеля;5;Гостиный двор;
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/312271576/;Санкт-Петербург;sale;flat;3;9;4;104.7;17777777;Невский;Октябрьская набережная;64К1;Ломоносовская;
CENTURY 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/311923886/;Санкт-Петербург;sale;flat;1;5;4;91.0;18000000;Московский;Бассейная ;79;Парк Победы;
Городской Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/300305178/;Санкт-Петербург;sale;flat;3;6;4;91.2;18000000;Петроградский; Большая Зеленина;29;Чкаловская;
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/315005962/;Санкт-Петербург;sale;flat;4;14;4;104.8;17900000;Красносельский; Маршала Захарова;12к1;Ленинский проспект;
Любовь Глинская;realtor;https://spb.cian.ru/sale/flat/299748746/;Санкт-Петербург;sale;flat;4;4;4;101.0;18000000;Адмиралтейский;Московский проспект;50;Технологический институт;
Вера Андрющенко;realtor;https://spb.cian.ru/sale/flat/302153869/;Санкт-Петербург;sale;flat;1;7;4;97.8;18000000;Василеостровский;проспект Большой Васильевского острова;74;Горный институт;
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/312624688/;Санкт-Петербург;sale;flat;2;5;4;90.5;18100000;Приморский; Савушкина;9;Черная речка;
CENTURY 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/312937050/;Санкт-Петербург;sale;flat;1;3;4;104.0;18500000;Пушкинский;Московская ;24;Купчино;
Новые Метрики;real_estate_agent;https://spb.cian.ru/sale/flat/311739658/;Санкт-Петербург;sale;flat;15;15;4;106.0;18500000;Приморский;аллея Поликарпова;1;Пионерская;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/286552661/;Санкт-Петербург;sale;flat;5;5;4;126.4;18500000;Пушкинский;Малиновская ;11;Купчино;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/291486836/;Санкт-Петербург;sale;flat;4;4;4;91.0;18840000;Пушкинский; Гренадерская;12к2;Купчино;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/313138163/;Санкт-Петербург;sale;flat;2;4;4;93.1;18800000;Выборгский;проспект Энгельса;40;Удельная;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/309603115/;Санкт-Петербург;sale;flat;5;5;4;107.5;18850000;Московский; Севастьянова;5;Электросила;
Будь первым;real_estate_agent;https://spb.cian.ru/sale/flat/305575348/;Санкт-Петербург;sale;flat;2;4;4;103.6;18900000;Красногвардейский;Среднеохтинский проспект;42к1;Новочеркасская;
АСАН;real_estate_agent;https://spb.cian.ru/sale/flat/295978709/;Санкт-Петербург;sale;flat;5;5;4;104.3;18900000;Центральный;Дегтярная ;13;Площадь Восстания;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/304872231/;Санкт-Петербург;sale;flat;3;5;4;105.7;19000000;Приморский; Савушкина;15;Черная речка;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/310790406/;Санкт-Петербург;sale;flat;5;5;4;97.4;19000000;Московский;Московский проспект;64;Фрунзенская;
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/313344753/;Санкт-Петербург;sale;flat;4;4;4;102.8;19240000;Кировский;проспект Стачек;148;Ленинский проспект;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/309762712/;Санкт-Петербург;sale;flat;2;4;4;99.15;19500000;Петродворцовый;проспект Буденного;24к2;Ленинский проспект;Любоград
ЖИЛФОНД Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/311745272/;Санкт-Петербург;sale;flat;4;5;4;124.2;19500000;Центральный;8-я Советская ;14;Площадь Восстания;
ПАН Партнер;real_estate_agent;https://spb.cian.ru/sale/flat/306984205/;Санкт-Петербург;sale;flat;4;5;4;128.5;19500000;Адмиралтейский;Серпуховская ;40;Технологический институт;
DYAKONOV ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/314857100/;Санкт-Петербург;sale;flat;15;19;4;78.4;19499999;Невский; Дыбенко;8к1;Улица Дыбенко;Ренессанс
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/313293634/;Санкт-Петербург;sale;flat;5;6;4;95.0;19500000;Адмиралтейский;Сенной;7;Садовая;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/303591258/;Санкт-Петербург;sale;flat;2;5;4;85.2;19400000;Выборгский;Большой Сампсониевский проспект;74;Лесная;
Марал Кролевецкая;realtor;https://spb.cian.ru/sale/flat/303580064/;Санкт-Петербург;sale;flat;2;4;4;115.2;19500000;Адмиралтейский;набережная Реки Фонтанки;92;Пушкинская;
Zебра;real_estate_agent;https://spb.cian.ru/sale/flat/315657095/;Санкт-Петербург;sale;flat;14;17;4;113.9;19500000;Красносельский;Ленинский проспект;53к1;Ленинский проспект;
Федор Белокуров;realtor;https://spb.cian.ru/sale/flat/279208289/;Санкт-Петербург;sale;flat;3;6;4;110.0;19500000;Адмиралтейский;Курляндская ;11;Балтийская;
ПРОСПЕКТ;real_estate_agent;https://spb.cian.ru/sale/flat/296452309/;Санкт-Петербург;sale;flat;4;4;4;98.0;19490000;Центральный; Чехова;4;Маяковская;
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/305062796/;Санкт-Петербург;sale;flat;5;6;4;109.0;19750000;Василеостровский;6-я Васильевского острова линия;43;Василеостровская;
BrokersProfi Realty;real_estate_agent;https://spb.cian.ru/sale/flat/299466514/;Санкт-Петербург;sale;flat;4;4;4;107.7;19700000;Центральный;Кирочная ;25;Чернышевская;
НЕВА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/306306920/;Санкт-Петербург;sale;flat;4;5;4;94.9;19850000;Петроградский;проспект Большой Петроградской стороны;33;Чкаловская;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/307479958/;Санкт-Петербург;sale;flat;1;4;4;66.0;19900000;Василеостровский;15-я Васильевского острова линия;46;Василеостровская;
Ольга Бочарникова;realtor;https://spb.cian.ru/sale/flat/312761083/;Санкт-Петербург;sale;flat;17;21;4;98.0;19800000;Приморский;Нижне-Каменская ;26;Комендантский проспект;
Дмитрий Гонтарь;realtor;https://spb.cian.ru/sale/flat/312508932/;Санкт-Петербург;sale;flat;5;5;4;99.3;19900000;Московский;Московский проспект;102;Московские ворота;
Анна Кальченко;realtor;https://spb.cian.ru/sale/flat/279728753/;Санкт-Петербург;sale;flat;6;7;4;110.0;19990000;Петроградский;проспект Большой Петроградской стороны;74;Петроградская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/309295593/;Санкт-Петербург;sale;flat;2;5;4;72.0;20000000;Василеостровский;проспект Малый Васильевского острова;33;Василеостровская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/307587930/;Санкт-Петербург;sale;flat;5;14;4;136.0;20000000;Московский; Типанова;34к2;Московская;
KTM;real_estate_agent;https://spb.cian.ru/sale/flat/315548635/;Санкт-Петербург;sale;flat;3;4;4;96.0;20000000;Центральный;6-я Советская ;22/22;Площадь Восстания;
ТРЕНД Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/311492714/;Санкт-Петербург;sale;flat;2;5;4;95.8;20000000;Василеостровский;1-я Васильевского острова линия;36;Спортивная;
Торговый дом недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/313300669/;Санкт-Петербург;sale;flat;3;3;4;124.6;20000000;Выборгский; Академика Лебедева;4К2;Площадь Ленина;
