author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Главстрой;developer;https://spb.cian.ru/sale/flat/313107063/;Санкт-Петербург;sale;flat;15;23;2;51.18;10747800;Приморский;Лахта-Ольгино;;Зенит;ЮНТОЛОВО ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/310468386/;Санкт-Петербург;sale;flat;1;4;2;51.47;10700209;Пушкинский;;;Шушары;Юнивер Сити ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/293979119/;Санкт-Петербург;sale;flat;2;8;2;59.3;10733300;Красносельский; Лермонтова;15к2;Проспект Ветеранов;Новикола
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120241/;Санкт-Петербург;sale;flat;1;4;2;56.86;10691292;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799674/;Санкт-Петербург;sale;flat;1;4;2;55.74;10671393;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
МИДОМ;real_estate_agent;https://spb.cian.ru/sale/flat/314719922/;Санкт-Петербург;sale;flat;13;24;2;64.6;10800000;Выборгский; Федора Абрамова;18к1;Парнас;Северная долина
ID 73038306;real_estate_agent;https://spb.cian.ru/sale/flat/311049163/;Санкт-Петербург;sale;flat;4;9;2;48.95;10800000;Красногвардейский;Заневский проспект;28-30-32;Новочеркасская;
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867614/;Санкт-Петербург;sale;flat;8;12;2;58.6;10848607;Пушкинский; Чудовская;14к1;Звездная;Монография
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/315765555/;Санкт-Петербург;sale;flat;1;5;2;51.08;10850158;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
Шельф;developer;https://spb.cian.ru/sale/flat/268906614/;Санкт-Петербург;sale;flat;14;26;2;63.0;10836000;Пушкинский;проспект Новгородский;2к3;Шушары;Simple
;;https://spb.cian.ru/sale/flat/316085308/;Санкт-Петербург;sale;flat;3;5;2;54.24;10842576;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/315749327/;Санкт-Петербург;sale;flat;21;24;2;61.5;10831797;Невский; Русановская;20к1;Обухово;Аквилон SKY
КВС;developer;https://spb.cian.ru/sale/flat/295838295/;Санкт-Петербург;sale;flat;5;5;2;52.58;10822501;Пушкинский;;;Звездная;ЮгТаун ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292310005/;Санкт-Петербург;sale;flat;1;5;2;56.84;10778288;Пушкинский;;;Звездная;ЮгТаун ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120571/;Санкт-Петербург;sale;flat;1;4;2;56.98;10882896;Пушкинский; Соколиная;6к1;Купчино;Образцовый квартал 15
;;https://spb.cian.ru/sale/flat/313318382/;Санкт-Петербург;sale;flat;9;9;2;63.3;10887600;Красносельский;Кингисеппское шоссе;4;Проспект Ветеранов;Можайский сквер
Самолет;developer;https://spb.cian.ru/sale/flat/309171777/;Санкт-Петербург;sale;flat;9;16;2;59.04;10977307;Невский;проспект Советский;10;Рыбацкое;Живи! в Рыбацком
Главстрой;developer;https://spb.cian.ru/sale/flat/313106827/;Санкт-Петербург;sale;flat;10;23;2;54.11;10984330;Приморский; Ивинская;1к4;Зенит;Юнтолово
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302798218/;Санкт-Петербург;sale;flat;2;4;2;54.0;10993760;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/313828689/;Санкт-Петербург;sale;flat;1;20;2;54.9;10925100;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
;;https://spb.cian.ru/sale/flat/304513941/;Санкт-Петербург;sale;flat;2;25;2;49.96;10991200;Красногвардейский;Полюстрово;67;Девяткино;Старлайт
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/313289160/;Санкт-Петербург;sale;flat;1;4;2;52.55;10950238;Пушкинский;;;Шушары;Юнивер Сити ЖК
GloraX;developer;https://spb.cian.ru/sale/flat/315969520/;Санкт-Петербург;sale;flat;2;15;2;61.42;10999999;Выборгский;;;;Глоракс Парголово ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799099/;Санкт-Петербург;sale;flat;3;4;2;51.3;10952936;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
Шельф;developer;https://spb.cian.ru/sale/flat/268906990/;Санкт-Петербург;sale;flat;4;26;2;60.5;10908000;Пушкинский;проспект Новгородский;2к3;Купчино;Simple
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867627/;Санкт-Петербург;sale;flat;6;12;2;60.0;11098704;Пушкинский; Чудовская;14к1;Звездная;Монография
Главстрой;developer;https://spb.cian.ru/sale/flat/313106426/;Санкт-Петербург;sale;flat;2;23;2;55.0;11038500;Приморский; Ивинская;1к3;Зенит;Юнтолово
;;https://spb.cian.ru/sale/flat/316085310/;Санкт-Петербург;sale;flat;4;5;2;55.25;11066575;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
GloraX;developer;https://spb.cian.ru/sale/flat/316022317/;Санкт-Петербург;sale;flat;1;15;2;62.19;11089999;Выборгский;;;;Глоракс Парголово ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302798297/;Санкт-Петербург;sale;flat;1;4;2;58.34;11088911;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309789/;Санкт-Петербург;sale;flat;3;5;2;54.01;11078139;Пушкинский;;;Звездная;ЮгТаун ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/315765580/;Санкт-Петербург;sale;flat;1;4;2;54.24;11050207;Пушкинский;;;Шушары;Юнивер Сити ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295182789/;Санкт-Петербург;sale;flat;2;14;2;73.52;11010722;Невский; Архивная;3к1;Новочеркасская;Апартаменты Zoom на Неве
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/313879113/;Санкт-Петербург;sale;flat;2;20;2;53.7;11126640;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313107393/;Санкт-Петербург;sale;flat;24;27;2;45.6;11124576;Выборгский;проезд Толубеевский;34к2;Проспект Просвещения;Северная долина
;;https://spb.cian.ru/sale/flat/316085453/;Санкт-Петербург;sale;flat;2;5;2;56.4;11195400;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/303713202/;Санкт-Петербург;sale;flat;2;4;2;54.39;11100835;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/314680817/;Санкт-Петербург;sale;flat;19;23;2;54.46;11190985;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/314680721/;Санкт-Петербург;sale;flat;13;23;2;55.0;11184580;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/314680719/;Санкт-Петербург;sale;flat;20;23;2;56.87;11185817;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
КВС;developer;https://spb.cian.ru/sale/flat/308057641/;Санкт-Петербург;sale;flat;1;4;2;53.73;11199008;Петродворцовый;м. Ленинский проспект;;Ленинский проспект;Любоград ЖК
;;https://spb.cian.ru/sale/flat/310065725/;Санкт-Петербург;sale;flat;4;25;2;50.83;11182600;Красносельский; Маршала Казакова;64к1;Автово;Южный Форт
Самолет;developer;https://spb.cian.ru/sale/flat/309691547/;Санкт-Петербург;sale;flat;9;10;2;59.7;11151625;Курортный;Центральная ;87;Парнас;Курортный Квартал
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/308791493/;Санкт-Петербург;sale;flat;4;4;2;54.38;11148696;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/313879112/;Санкт-Петербург;sale;flat;3;20;2;53.1;11278440;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302797399/;Санкт-Петербург;sale;flat;1;4;2;59.09;11281523;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
ЦДС;developer;https://spb.cian.ru/sale/flat/315692121/;Санкт-Петербург;sale;flat;2;17;2;51.6;11268292;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
;;https://spb.cian.ru/sale/flat/310065736/;Санкт-Петербург;sale;flat;2;25;2;52.3;11244500;Красносельский; Маршала Казакова;64к1;Автово;Южный Форт
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/310468388/;Санкт-Петербург;sale;flat;1;4;2;54.64;11200435;Пушкинский;;;Шушары;Юнивер Сити ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/315506788/;Санкт-Петербург;sale;flat;2;23;2;56.05;11243630;Приморский; Ивинская;1к4;Зенит;Юнтолово
Главстрой;developer;https://spb.cian.ru/sale/flat/313106412/;Санкт-Петербург;sale;flat;1;23;2;59.44;11257936;Приморский; Ивинская;1к3;Зенит;Юнтолово
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/309872837/;Санкт-Петербург;sale;flat;6;10;2;34.75;11293750;Выборгский; Курчатова;;Политехническая;iD Polytech
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315924783/;Санкт-Петербург;sale;flat;4;12;2;57.3;11409613;Пушкинский; Чудовская;14к1;Звездная;Монография
Главстрой;developer;https://spb.cian.ru/sale/flat/313106943/;Санкт-Петербург;sale;flat;9;23;2;55.52;11431568;Приморский;Лахта-Ольгино;;Зенит;ЮНТОЛОВО ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/309171804/;Санкт-Петербург;sale;flat;3;14;2;61.31;11394157;Невский;проспект Советский;10;Рыбацкое;Живи! в Рыбацком
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/303271107/;Санкт-Петербург;sale;flat;1;5;2;53.35;11400180;Московский;Пулковский меридиан;;Звездная;Парадный ансамбль
;;https://spb.cian.ru/sale/flat/316085603/;Санкт-Петербург;sale;flat;5;5;2;59.1;11305841;Московский;Пулковский меридиан;;Звездная;Плюс Пулковский ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313106427/;Санкт-Петербург;sale;flat;2;23;2;55.86;11311650;Приморский; Ивинская;1к3;Зенит;Юнтолово
ФСК;developer;https://spb.cian.ru/sale/flat/295183088/;Санкт-Петербург;sale;flat;6;14;2;73.16;11417715;Невский; Архивная;3к1;Новочеркасская;Апартаменты Zoom на Неве
Алькор;developer;https://spb.cian.ru/sale/flat/314345268/;Санкт-Петербург;sale;flat;4;4;2;46.68;11346486;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302797645/;Санкт-Петербург;sale;flat;1;4;2;59.54;11300305;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799452/;Санкт-Петербург;sale;flat;1;4;2;59.46;11321352;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
КВС;developer;https://spb.cian.ru/sale/flat/295838146/;Санкт-Петербург;sale;flat;3;5;2;56.08;11366291;Пушкинский;;;Звездная;ЮгТаун ЖК
КВС;developer;https://spb.cian.ru/sale/flat/292309614/;Санкт-Петербург;sale;flat;1;5;2;60.67;11392911;Пушкинский;;;Звездная;ЮгТаун ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312289346/;Санкт-Петербург;sale;flat;20;20;2;51.2;11361280;Красногвардейский; Пахомовская;8к3;Гражданский проспект;Ручьи
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/315765646/;Санкт-Петербург;sale;flat;2;4;2;55.54;11300418;Пушкинский;;;Шушары;Юнивер Сити ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313106930/;Санкт-Петербург;sale;flat;7;23;2;55.36;11398624;Приморский;Лахта-Ольгино;;Зенит;ЮНТОЛОВО ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120599/;Санкт-Петербург;sale;flat;2;4;2;56.17;11338854;Пушкинский; Соколиная;6к1;Купчино;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120268/;Санкт-Петербург;sale;flat;3;4;2;56.16;11336992;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799724/;Санкт-Петербург;sale;flat;3;4;2;55.1;11349542;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
К-25;developer;https://spb.cian.ru/sale/flat/294910167/;Санкт-Петербург;sale;flat;11;12;2;42.07;11443040;Приморский;Камышовая ;25;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867648/;Санкт-Петербург;sale;flat;12;12;2;60.8;11476504;Пушкинский; Чудовская;14к1;Звездная;Монография
Самолет;developer;https://spb.cian.ru/sale/flat/316042499/;Санкт-Петербург;sale;flat;12;16;2;59.91;11532196;Невский;проспект Советский;10;Рыбацкое;Живи! в Рыбацком
;;https://spb.cian.ru/sale/flat/316085257/;Санкт-Петербург;sale;flat;1;5;2;58.33;11520175;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120403/;Санкт-Петербург;sale;flat;1;4;2;61.47;11546604;Пушкинский; Соколиная;6к1;Купчино;Образцовый квартал 15
Технополис;developer;https://spb.cian.ru/sale/flat/315650458/;Санкт-Петербург;sale;flat;5;8;2;61.33;11530040;Красносельский; Лермонтова;15к2;Проспект Ветеранов;Новикола
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799783/;Санкт-Петербург;sale;flat;1;4;2;60.97;11548053;Пушкинский;Пулковское тер.;;Купчино;Образцовый квартал 16
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296122343/;Санкт-Петербург;sale;flat;1;4;2;64.01;11476700;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/315815327/;Санкт-Петербург;sale;flat;4;23;2;56.58;11632848;Приморский; Ивинская;1к4;Зенит;Юнтолово
;;https://spb.cian.ru/sale/flat/310065721/;Санкт-Петербург;sale;flat;4;25;2;52.51;11552200;Красносельский; Маршала Казакова;64к1;Автово;Южный Форт
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302797766/;Санкт-Петербург;sale;flat;2;4;2;57.02;11557564;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799138/;Санкт-Петербург;sale;flat;1;4;2;61.26;11635848;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799938/;Санкт-Петербург;sale;flat;1;4;2;60.44;11556039;Пушкинский;Пулковское тер.;;Купчино;Образцовый квартал 16
;;https://spb.cian.ru/sale/flat/310065727/;Санкт-Петербург;sale;flat;2;25;2;54.17;11646550;Красносельский; Маршала Казакова;64к1;Автово;Южный Форт
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/313828690/;Санкт-Петербург;sale;flat;2;20;2;56.3;11637210;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294544987/;Санкт-Петербург;sale;flat;1;12;2;54.34;11640593;Красногвардейский;Полюстрово;;Академическая;Академик
Главстрой;developer;https://spb.cian.ru/sale/flat/313106658/;Санкт-Петербург;sale;flat;3;23;2;55.98;11761398;Приморский; Ивинская;1к1;Зенит;Юнтолово
;;https://spb.cian.ru/sale/flat/316085280/;Санкт-Петербург;sale;flat;1;5;2;61.24;11727460;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
;;https://spb.cian.ru/sale/flat/316085290/;Санкт-Петербург;sale;flat;1;5;2;62.11;11763634;Московский;Пулковский меридиан;;Шушары;Плюс Пулковский ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120078/;Санкт-Петербург;sale;flat;1;4;2;62.09;11716078;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120290/;Санкт-Петербург;sale;flat;1;4;2;62.51;11789242;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799855/;Санкт-Петербург;sale;flat;3;4;2;57.09;11786433;Пушкинский;Пулковское тер.;;Купчино;Образцовый квартал 16
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867666/;Санкт-Петербург;sale;flat;4;12;2;64.1;11841235;Пушкинский; Чудовская;14к1;Звездная;Монография
Главстрой;developer;https://spb.cian.ru/sale/flat/313107041/;Санкт-Петербург;sale;flat;8;23;2;56.9;11886410;Приморский;Лахта-Ольгино;;Зенит;ЮНТОЛОВО ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120240/;Санкт-Петербург;sale;flat;1;4;2;63.93;11868100;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799331/;Санкт-Петербург;sale;flat;1;4;2;61.77;11854672;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302799368/;Санкт-Петербург;sale;flat;2;4;2;58.42;11855735;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
ЦДС;developer;https://spb.cian.ru/sale/flat/315692415/;Санкт-Петербург;sale;flat;10;17;2;55.6;11898887;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
Самолет;developer;https://spb.cian.ru/sale/flat/314813331/;Санкт-Петербург;sale;flat;1;23;2;55.8;11816599;Невский;Рыбацкое;5;Рыбацкое;Живи в Рыбацком ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280432414/;Санкт-Петербург;sale;flat;9;12;2;52.69;11881239;Красногвардейский;Полюстрово;;Академическая;Академик
;;https://spb.cian.ru/sale/flat/304514017/;Санкт-Петербург;sale;flat;4;25;2;50.25;11808750;Красносельский; Маршала Казакова;64к1;Автово;Южный Форт
Главстрой;developer;https://spb.cian.ru/sale/flat/313106295/;Санкт-Петербург;sale;flat;22;23;2;49.97;11857881;Приморский;Лахта-Ольгино;;Зенит;ЮНТОЛОВО ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/315241814/;Санкт-Петербург;sale;flat;16;17;2;50.6;11868483;Выборгский;Заречная ;52к2;Проспект Просвещения;Северная долина
;;https://spb.cian.ru/sale/flat/315654002/;Санкт-Петербург;sale;flat;3;6;2;73.85;11816000;Курортный;дорога Таможенная;11к1с4;Беговая;е.квартал Мир внутри
Главстрой;developer;https://spb.cian.ru/sale/flat/313106763/;Санкт-Петербург;sale;flat;1;23;2;58.78;11838292;Приморский; Ивинская;1к4;Зенит;Юнтолово
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/315693796/;Санкт-Петербург;sale;flat;10;13;2;63.4;11926990;Кировский;проспект Стачек;62Е;Автово;Industrial AVENIR
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/313828688/;Санкт-Петербург;sale;flat;16;20;2;57.0;11998500;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
ЦДС;real_estate_agent;https://spb.cian.ru/sale/flat/315692257/;Санкт-Петербург;sale;flat;9;17;2;51.0;11946480;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
ЦДС;developer;https://spb.cian.ru/sale/flat/315692277/;Санкт-Петербург;sale;flat;11;17;2;49.6;11974705;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
КВС;developer;https://spb.cian.ru/sale/flat/303058717/;Санкт-Петербург;sale;flat;3;4;2;53.13;11944368;Петродворцовый;м. Ленинский проспект;;Ленинский проспект;Любоград ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313106409/;Санкт-Петербург;sale;flat;1;23;2;59.75;11920125;Приморский; Ивинская;1к3;Зенит;Юнтолово
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294544938/;Санкт-Петербург;sale;flat;1;12;2;55.83;11959778;Красногвардейский;Полюстрово;;Академическая;Академик
ФСК;developer;https://spb.cian.ru/sale/flat/314325514/;Санкт-Петербург;sale;flat;8;13;2;63.68;11930766;Приморский;Коломяжский проспект;4;Черная речка;Апартаменты Zoom Черная Речка
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120210/;Санкт-Петербург;sale;flat;1;4;2;64.57;11976900;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302798815/;Санкт-Петербург;sale;flat;1;4;2;62.85;11979645;Пушкинский;;;Купчино;Образцовый квартал 16 ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/309172231/;Санкт-Петербург;sale;flat;1;23;2;49.2;12035796;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294622606/;Санкт-Петербург;sale;flat;1;4;2;54.98;12036120;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314345226/;Санкт-Петербург;sale;flat;1;4;2;56.06;12012354;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
ЦДС;developer;https://spb.cian.ru/sale/flat/315692281/;Санкт-Петербург;sale;flat;12;17;2;49.4;12135530;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
;;https://spb.cian.ru/sale/flat/316085496/;Санкт-Петербург;sale;flat;1;5;2;62.9;12118030;Московский;Пулковский меридиан;;Проспект Ветеранов;Плюс Пулковский ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313106761/;Санкт-Петербург;sale;flat;19;23;2;57.15;12001500;Приморский; Ивинская;1к1;Зенит;Юнтолово
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120089/;Санкт-Петербург;sale;flat;2;4;2;60.62;12106824;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
Самолет;developer;https://spb.cian.ru/sale/flat/312436571/;Санкт-Петербург;sale;flat;13;23;2;51.94;12183618;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
ЦДС;developer;https://spb.cian.ru/sale/flat/315692401/;Санкт-Петербург;sale;flat;11;17;2;53.9;12214279;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
КВС;developer;https://spb.cian.ru/sale/flat/302671707/;Санкт-Петербург;sale;flat;1;4;2;57.65;12189872;Петродворцовый;м. Ленинский проспект;;Ленинский проспект;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/308057520/;Санкт-Петербург;sale;flat;1;4;2;59.74;12155340;Петродворцовый;м. Ленинский проспект;;Ленинский проспект;Любоград ЖК
;;https://spb.cian.ru/sale/flat/304568745/;Санкт-Петербург;sale;flat;2;12;2;62.4;12168000;Пушкинский;проспект Старорусский;5к2;Купчино;Аэросити 6
ID 100638197;unknown;https://spb.cian.ru/sale/flat/314722804/;Санкт-Петербург;sale;flat;10;10;2;56.0;12200000;Приморский;Школьная ;126к1;Беговая;
КВС;developer;https://spb.cian.ru/sale/flat/301449531/;Санкт-Петербург;sale;flat;3;5;2;60.4;12193353;Пушкинский;;;Звездная;ЮгТаун ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120481/;Санкт-Петербург;sale;flat;1;4;2;64.83;12193386;Пушкинский; Соколиная;6к1;Купчино;Образцовый квартал 15
Константин Михайловер;realtor;https://spb.cian.ru/sale/flat/315828754/;Санкт-Петербург;sale;flat;3;5;2;66.9;12300000;Выборгский;Лесной проспект;37к6;Лесная;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/309872482/;Санкт-Петербург;sale;flat;4;10;2;37.73;12262250;Выборгский; Курчатова;;Политехническая;iD Polytech
Главстрой;developer;https://spb.cian.ru/sale/flat/313106429/;Санкт-Петербург;sale;flat;2;23;2;63.2;12368240;Приморский; Ивинская;1к3;Зенит;Юнтолово
Самолет;developer;https://spb.cian.ru/sale/flat/309174401/;Санкт-Петербург;sale;flat;4;17;2;51.34;12319444;Красносельский;Константиновское;7.2;Проспект Ветеранов;Сандэй ЖК
;;https://spb.cian.ru/sale/flat/316085487/;Санкт-Петербург;sale;flat;1;5;2;65.93;12334035;Московский;Пулковский меридиан;;Проспект Ветеранов;Плюс Пулковский ЖК
Главстрой;developer;https://spb.cian.ru/sale/flat/313106710/;Санкт-Петербург;sale;flat;2;23;2;57.64;12340724;Приморский; Ивинская;1к1;Зенит;Юнтолово
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294544952/;Санкт-Петербург;sale;flat;1;12;2;58.95;12340331;Красногвардейский;Полюстрово;;Академическая;Академик
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120113/;Санкт-Петербург;sale;flat;4;4;2;60.08;12347296;Пушкинский; Соколиная;4к1;Звездная;Образцовый квартал 15
КВС;developer;https://spb.cian.ru/sale/flat/294622437/;Санкт-Петербург;sale;flat;1;4;2;55.71;12252816;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294621225/;Санкт-Петербург;sale;flat;1;4;2;52.0;12320000;Пушкинский;;;Купчино;Дубровский ЖК
КВС;developer;https://spb.cian.ru/sale/flat/309370770/;Санкт-Петербург;sale;flat;1;4;2;54.38;12403721;Пушкинский;;;Рыбацкое;Дубровский ЖК
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302798772/;Санкт-Петербург;sale;flat;2;4;2;62.04;12429606;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314345225/;Санкт-Петербург;sale;flat;1;4;2;54.4;12435784;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
ЦДС;developer;https://spb.cian.ru/sale/flat/292525029/;Санкт-Петербург;sale;flat;10;15;2;53.1;12482536;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
Технополис;developer;https://spb.cian.ru/sale/flat/293979163/;Санкт-Петербург;sale;flat;5;8;2;68.86;12463660;Красносельский; Лермонтова;15к2;Проспект Ветеранов;Новикола
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/302798741/;Санкт-Петербург;sale;flat;4;4;2;60.53;12447072;Пушкинский;;;Купчино;Образцовый квартал 17 ЖК
Адмирал;real_estate_agent;https://spb.cian.ru/sale/flat/307265417/;Санкт-Петербург;sale;flat;9;12;2;53.6;12500000;Московский;5-й Предпортовый проезд;6К2;Московская;
Реал;real_estate_agent;https://spb.cian.ru/sale/flat/312375099/;Санкт-Петербург;sale;flat;3;5;2;54.0;12500000;Невский; Ольги Берггольц;24;Елизаровская;
;;https://spb.cian.ru/sale/flat/316195964/;Санкт-Петербург;sale;flat;8;12;2;61.0;12505000;Пушкинский;проспект Старорусский;5к2;Купчино;Аэросити 6
