author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280432443/;Санкт-Петербург;sale;flat;12;12;3;77.78;18181192;Красногвардейский;Полюстрово;;Академическая;Академик
Л1 строительная компания №1;developer;https://spb.cian.ru/sale/flat/314550294/;Санкт-Петербург;sale;flat;3;23;3;86.4;18284300;Выборгский; Руднева;18;Проспект Просвещения;Шекспир
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867538/;Санкт-Петербург;sale;flat;2;4;3;74.6;18422790;Пушкинский; Соколиная;;Купчино;Пулковский дом
КВС;developer;https://spb.cian.ru/sale/flat/309370607/;Санкт-Петербург;sale;flat;2;4;3;75.39;18423249;Пушкинский;;;Рыбацкое;Дубровский ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314497918/;Санкт-Петербург;sale;flat;2;4;3;87.87;18404049;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Алькор;developer;https://spb.cian.ru/sale/flat/314345259/;Санкт-Петербург;sale;flat;2;4;3;83.79;18431353;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Прагма;developer;https://spb.cian.ru/sale/flat/303340052/;Санкт-Петербург;sale;flat;2;23;3;103.7;18410493;Выборгский;Парнас;;Парнас;Прагма city
Прагма;developer;https://spb.cian.ru/sale/flat/303340125/;Санкт-Петербург;sale;flat;21;23;3;95.5;18385134;Выборгский;Парнас;;Парнас;Прагма city
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175216/;Санкт-Петербург;sale;flat;17;18;3;77.9;18390632;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
КВС;developer;https://spb.cian.ru/sale/flat/295840174/;Санкт-Петербург;sale;flat;1;4;3;80.35;18415980;Пушкинский;;;Купчино;Дубровский ЖК
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867540/;Санкт-Петербург;sale;flat;1;4;3;77.4;18480045;Пушкинский; Соколиная;;Купчино;Пулковский дом
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/309856983/;Санкт-Петербург;sale;flat;3;24;3;83.51;18594000;Красносельский;Ленинский проспект;39с1;Автово;Огни Залива
Алькор;developer;https://spb.cian.ru/sale/flat/314345234/;Санкт-Петербург;sale;flat;2;4;3;89.56;18639131;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Алькор;developer;https://spb.cian.ru/sale/flat/314345295/;Санкт-Петербург;sale;flat;4;4;3;82.46;18459348;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Алькор;developer;https://spb.cian.ru/sale/flat/314345258/;Санкт-Петербург;sale;flat;3;4;3;83.13;18459576;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
ЦДС;developer;https://spb.cian.ru/sale/flat/315692377/;Санкт-Петербург;sale;flat;6;15;3;88.7;18629728;Приморский; Плесецкая;24;Комендантский проспект;ЦДС Dreamline
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651063/;Санкт-Петербург;sale;flat;1;8;3;82.1;18612070;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294545510/;Санкт-Петербург;sale;flat;12;12;3;75.64;18604691;Красногвардейский;Полюстрово;;Академическая;Академик
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316226430/;Санкт-Петербург;sale;flat;4;13;3;91.24;18847498;Василеостровский;бульвар Александра Грина;4;Приморская;Аквилон ZALIVE
КВС;developer;https://spb.cian.ru/sale/flat/303482833/;Санкт-Петербург;sale;flat;2;4;3;78.65;18805228;Пушкинский;;;Рыбацкое;Дубровский ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302588565/;Санкт-Петербург;sale;flat;9;24;3;84.14;18730000;Красносельский;Южно-Приморский;;Автово;Огни Залива ЖК
Росстройинвест;developer;https://spb.cian.ru/sale/flat/282813222/;Санкт-Петербург;sale;flat;12;12;3;79.67;18847053;Красногвардейский;Полюстрово;;Академическая;Академик
Прагма;developer;https://spb.cian.ru/sale/flat/303340212/;Санкт-Петербург;sale;flat;2;23;3;106.3;18710209;Выборгский;Парнас;;Парнас;Прагма city
Л1 строительная компания №1;developer;https://spb.cian.ru/sale/flat/314550296/;Санкт-Петербург;sale;flat;5;23;3;94.5;18690645;Выборгский; Руднева;18;Проспект Просвещения;Шекспир
Адмирал;real_estate_agent;https://spb.cian.ru/sale/flat/316065381/;Санкт-Петербург;sale;flat;9;17;3;93.1;19000000;Приморский;Яхтенная ;22к2;Беговая;
Сопровождение;real_estate_agent;https://spb.cian.ru/sale/flat/307115621/;Санкт-Петербург;sale;flat;4;6;3;70.0;19000000;Петроградский; Чапыгина;5;Петроградская;
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/305605172/;Санкт-Петербург;sale;flat;14;17;3;84.0;19000000;Фрунзенский;Малая Бухарестская ;8к1;Проспект Славы;
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/312561105/;Санкт-Петербург;sale;flat;12;18;3;106.06;18990000;Василеостровский;бульвар Александра Грина;2к2;Приморская;Нахимов (Гавань Капитанов)
КВС;developer;https://spb.cian.ru/sale/flat/303482826/;Санкт-Петербург;sale;flat;3;4;3;78.01;19027783;Пушкинский;;;Рыбацкое;Дубровский ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/315650118/;Санкт-Петербург;sale;flat;3;4;3;79.41;18947226;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
;;https://spb.cian.ru/sale/flat/301513300/;Санкт-Петербург;sale;flat;24;25;3;74.83;19023249;Приморский;набережная Реки Каменки;13к1;Озерки;Friends
РСТИ;developer;https://spb.cian.ru/sale/flat/313354430/;Санкт-Петербург;sale;flat;4;9;3;77.5;18922076;Красносельский;Сосновая поляна;;Проспект Ветеранов;Кинопарк
РСТИ;developer;https://spb.cian.ru/sale/flat/310681516/;Санкт-Петербург;sale;flat;12;17;3;80.24;19008705;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
Строительный холдинг Сенатор;developer;https://spb.cian.ru/sale/flat/306458358/;Санкт-Петербург;sale;flat;1;8;3;131.8;19029200;Курортный; Правды;;;Мариоки
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316094684/;Санкт-Петербург;sale;flat;2;13;3;84.9;19059630;Василеостровский; Чирикова;5;Приморская;Аквилон ZALIVE
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867548/;Санкт-Петербург;sale;flat;1;4;3;80.0;19107864;Пушкинский;;;Купчино;Пулковский дом ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314345260/;Санкт-Петербург;sale;flat;3;4;3;87.35;19156475;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Прагма;developer;https://spb.cian.ru/sale/flat/303340023/;Санкт-Петербург;sale;flat;4;23;3;104.6;19053877;Выборгский;Парнас;;Парнас;Прагма city
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651757/;Санкт-Петербург;sale;flat;1;7;3;82.2;19193700;Приморский;набережная Реки Каменки;3к3;Озерки;Окла
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867549/;Санкт-Петербург;sale;flat;2;4;3;80.7;19340147;Пушкинский;;;Купчино;Пулковский дом ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312287874/;Санкт-Петербург;sale;flat;5;17;3;74.2;19351360;Василеостровский;проспект Крузенштерна;4;Горный институт;Морская набережная
Алькор;developer;https://spb.cian.ru/sale/flat/314345242/;Санкт-Петербург;sale;flat;2;4;3;96.77;19350597;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
ЦДС;developer;https://spb.cian.ru/sale/flat/292525172/;Санкт-Петербург;sale;flat;10;15;3;80.9;19363288;Приморский; Плесецкая;28к1;Комендантский проспект;ЦДС Dreamline
Росстройинвест;developer;https://spb.cian.ru/sale/flat/280804756/;Санкт-Петербург;sale;flat;12;12;3;80.81;19281185;Красногвардейский;Полюстрово;;Академическая;Академик
Прагма;developer;https://spb.cian.ru/sale/flat/303340214/;Санкт-Петербург;sale;flat;4;23;3;106.6;19251633;Выборгский;Парнас;;Парнас;Прагма city
ЦДС;developer;https://spb.cian.ru/sale/flat/292923773/;Санкт-Петербург;sale;flat;1;14;3;76.5;19287180;Приморский;Белоостровская ;10к2;Лесная;ЦДС Черная речка
РСТИ;developer;https://spb.cian.ru/sale/flat/306353196/;Санкт-Петербург;sale;flat;2;9;3;72.61;19361676;Красносельский;Сосновая поляна;;Проспект Ветеранов;Кинопарк
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/300267102/;Санкт-Петербург;sale;flat;11;13;3;68.0;19387997;Приморский;Планерная ;99;Беговая;Тайм Сквер
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302588246/;Санкт-Петербург;sale;flat;3;24;3;87.97;19306000;Красносельский;Южно-Приморский;;Автово;Огни Залива ЖК
КВС;developer;https://spb.cian.ru/sale/flat/294620981/;Санкт-Петербург;sale;flat;1;4;3;83.07;19302600;Пушкинский;;;Купчино;Дубровский ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/305741662/;Санкт-Петербург;sale;flat;2;20;3;83.1;19300000;Красносельский; Маршала Захарова;8;Автово;Огни Залива
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316226067/;Санкт-Петербург;sale;flat;2;12;3;77.21;19431514;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316042381/;Санкт-Петербург;sale;flat;13;13;3;85.28;19584654;Василеостровский;бульвар Александра Грина;4;Приморская;Аквилон ZALIVE
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302588166/;Санкт-Петербург;sale;flat;3;20;3;85.69;19550000;Красносельский; Маршала Захарова;8;Автово;Огни Залива
ТРЕСТ;developer;https://spb.cian.ru/sale/flat/295198661/;Санкт-Петербург;sale;flat;2;12;3;57.4;19516000;Василеостровский;Гавань;;Приморская;Парусная 1 ЖК
ТРЕСТ;developer;https://spb.cian.ru/sale/flat/306596648/;Санкт-Петербург;sale;flat;2;12;3;57.5;19550000;Василеостровский;Гавань;;Приморская;Парусная 1 ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314345331/;Санкт-Петербург;sale;flat;3;4;3;96.16;19456554;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
КВС;developer;https://spb.cian.ru/sale/flat/308057666/;Санкт-Петербург;sale;flat;3;4;3;90.04;19523790;Петродворцовый;м. Ленинский проспект;;Ленинский проспект;Любоград ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651553/;Санкт-Петербург;sale;flat;3;25;3;85.43;19537841;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
Росстройинвест;developer;https://spb.cian.ru/sale/flat/294545447/;Санкт-Петербург;sale;flat;11;12;3;81.93;19596055;Красногвардейский;Полюстрово;;Академическая;Академик
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651604/;Санкт-Петербург;sale;flat;2;25;3;86.63;19535065;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
ПИК;developer;https://spb.cian.ru/sale/flat/316013320/;Санкт-Петербург;sale;flat;7;12;3;76.9;19468311;Фрунзенский;Волковское;;Обводный канал;Витебский Парк ЖК
;;https://spb.cian.ru/sale/flat/313113080/;Санкт-Петербург;sale;flat;10;10;3;72.5;19420783;Приморский;Парашютная ;79к1;Комендантский проспект;Veren Next Шуваловский
ID 39842925;unknown;https://spb.cian.ru/sale/flat/315049518/;Санкт-Петербург;sale;flat;3;4;3;90.1;19473900;Приморский;Ивановская ;10;Беговая;Лисий Нос green
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/314478873/;Санкт-Петербург;sale;flat;10;12;3;84.5;19400651;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
РСТИ;developer;https://spb.cian.ru/sale/flat/310681440/;Санкт-Петербург;sale;flat;13;17;3;77.17;19581970;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
КВС;developer;https://spb.cian.ru/sale/flat/294621013/;Санкт-Петербург;sale;flat;1;4;3;87.05;19667620;Пушкинский;;;Купчино;Дубровский ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302587596/;Санкт-Петербург;sale;flat;4;24;3;89.79;19692000;Красносельский;Ленинский проспект;39с1;Автово;Огни Залива
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302588292/;Санкт-Петербург;sale;flat;4;24;3;87.42;19750000;Красносельский;Южно-Приморский;;Автово;Огни Залива ЖК
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312287894/;Санкт-Петербург;sale;flat;11;17;3;72.3;19600530;Василеостровский;проспект Крузенштерна;4;Горный институт;Морская набережная
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175206/;Санкт-Петербург;sale;flat;14;18;3;84.8;19791689;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175721/;Санкт-Петербург;sale;flat;4;22;3;68.77;19745385;Калининский;проспект Маршала Блюхера;3к1;Лесная;БелАрт
ПИК;developer;https://spb.cian.ru/sale/flat/314519636/;Санкт-Петербург;sale;flat;9;12;3;69.8;19785368;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/308057475/;Санкт-Петербург;sale;flat;3;20;3;87.32;19700000;Красносельский; Маршала Захарова;10;Проспект Ветеранов;Огни Залива
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/302587403/;Санкт-Петербург;sale;flat;2;20;3;84.58;19600000;Красносельский; Маршала Захарова;10;Проспект Ветеранов;Огни Залива
РСТИ;developer;https://spb.cian.ru/sale/flat/310681434/;Санкт-Петербург;sale;flat;12;17;3;74.5;19757242;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
Прагма;developer;https://spb.cian.ru/sale/flat/303340203/;Санкт-Петербург;sale;flat;10;23;3;107.8;19764821;Выборгский;Парнас;;Парнас;Прагма city
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316226427/;Санкт-Петербург;sale;flat;7;13;3;95.4;19911420;Василеостровский; Виктора Конецкого;5;Приморская;Аквилон ZALIVE
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/315766421/;Санкт-Петербург;sale;flat;4;12;3;81.2;19900537;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Росстройинвест;developer;https://spb.cian.ru/sale/flat/291738651/;Санкт-Петербург;sale;flat;12;12;3;79.28;19955942;Красногвардейский;Полюстрово;;Академическая;Академик
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710678/;Санкт-Петербург;sale;flat;4;25;3;83.82;19834958;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/309104529/;Санкт-Петербург;sale;flat;5;25;3;85.23;19999343;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
GloraX;developer;https://spb.cian.ru/sale/flat/315867822/;Санкт-Петербург;sale;flat;9;9;3;69.9;19908570;Адмиралтейский; Шкапина;15;Балтийская;GloraX Балтийская
Л1 строительная компания №1;developer;https://spb.cian.ru/sale/flat/314550284/;Санкт-Петербург;sale;flat;9;23;3;94.2;19854685;Выборгский; Руднева;18;Проспект Просвещения;Шекспир
РСТИ;developer;https://spb.cian.ru/sale/flat/310681523/;Санкт-Петербург;sale;flat;13;17;3;77.86;19850308;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/315991426/;Санкт-Петербург;sale;flat;2;12;3;80.93;20078290;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/305926894/;Санкт-Петербург;sale;flat;2;3;3;102.2;20085574;Петродворцовый;Красносельское шоссе;22;Проспект Ветеранов;Veren Village Стрельна
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/312431672/;Санкт-Петербург;sale;flat;3;3;3;100.8;20176893;Петродворцовый;Красносельское шоссе;22;Автово;Veren Village Стрельна
Группа Эталон;developer;https://spb.cian.ru/sale/flat/315867553/;Санкт-Петербург;sale;flat;1;4;3;84.4;20090101;Пушкинский;;;Купчино;Пулковский дом ЖК
КВС;developer;https://spb.cian.ru/sale/flat/303482746/;Санкт-Петербург;sale;flat;1;4;3;89.44;20180093;Пушкинский;;;Рыбацкое;Дубровский ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/314345221/;Санкт-Петербург;sale;flat;1;4;3;98.17;20123871;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175226/;Санкт-Петербург;sale;flat;2;16;3;86.5;20108033;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316176375/;Санкт-Петербург;sale;flat;2;23;3;68.2;20125166;Калининский;проспект Маршала Блюхера;3к3;Лесная;БелАрт
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710307/;Санкт-Петербург;sale;flat;4;25;3;81.36;20197994;Приморский;Богатырский проспект;2А;Пионерская;Приморский квартал
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/308830315/;Санкт-Петербург;sale;flat;2;25;3;88.44;20108369;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
КВС;developer;https://spb.cian.ru/sale/flat/309370899/;Санкт-Петербург;sale;flat;1;4;3;89.75;20010360;Пушкинский;;;Рыбацкое;Дубровский ЖК
ТРЕСТ;developer;https://spb.cian.ru/sale/flat/306596670/;Санкт-Петербург;sale;flat;3;12;3;59.6;20264000;Василеостровский;Гавань;;Приморская;Парусная 1 ЖК
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651029/;Санкт-Петербург;sale;flat;4;8;3;83.7;20288880;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
Алькор;developer;https://spb.cian.ru/sale/flat/314345254/;Санкт-Петербург;sale;flat;3;4;3;95.02;20270973;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
Прагма;developer;https://spb.cian.ru/sale/flat/303340211/;Санкт-Петербург;sale;flat;18;23;3;108.5;20291028;Выборгский;Парнас;;Парнас;Прагма city
Прагма;developer;https://spb.cian.ru/sale/flat/303340151/;Санкт-Петербург;sale;flat;9;23;3;110.6;20278193;Выборгский;Парнас;;Парнас;Прагма city
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/313923709/;Санкт-Петербург;sale;flat;1;18;3;80.95;20250047;Невский; Архивная;6;Проспект Большевиков;Pulse Premier
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175189/;Санкт-Петербург;sale;flat;17;18;3;80.4;20297516;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175186/;Санкт-Петербург;sale;flat;16;18;3;80.6;20348007;Московский;Кубинская ;82к3с1;Ленинский проспект;Cube
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/312886289/;Санкт-Петербург;sale;flat;2;25;3;91.23;20307798;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
ПИК;developer;https://spb.cian.ru/sale/flat/296793419/;Санкт-Петербург;sale;flat;2;13;3;66.2;20230720;Выборгский;Сампсониевское;5;Лесная;Кантемировская 11 ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/278117225/;Санкт-Петербург;sale;flat;2;11;3;74.5;20266533;Фрунзенский;Лиговский проспект;242;Обводный канал;Витебский парк
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710571/;Санкт-Петербург;sale;flat;13;25;3;86.0;20386219;Приморский;Коломяжский проспект;13к2;Пионерская;Приморский квартал
РСТИ;developer;https://spb.cian.ru/sale/flat/313354445/;Санкт-Петербург;sale;flat;4;9;3;81.79;20369993;Красносельский;Сосновая поляна;;Проспект Ветеранов;Кинопарк
СТАТУС;real_estate_agent;https://spb.cian.ru/sale/flat/314951268/;Санкт-Петербург;sale;flat;5;14;3;74.4;20500000;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316147729/;Санкт-Петербург;sale;flat;3;12;3;80.29;20490060;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/313959372/;Санкт-Петербург;sale;flat;2;20;3;85.18;20500000;Красносельский; Маршала Захарова;8;Автово;Огни Залива
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/314551757/;Санкт-Петербург;sale;flat;17;25;3;88.83;20501964;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651250/;Санкт-Петербург;sale;flat;6;25;3;90.03;20589861;Приморский;набережная Реки Каменки;11к1;Проспект Просвещения;Окла
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710282/;Санкт-Петербург;sale;flat;3;25;3;82.2;20401630;Приморский;Богатырский проспект;2А;Пионерская;Приморский квартал
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/316087909/;Санкт-Петербург;sale;flat;2;15;3;92.5;20581250;Василеостровский;проспект Крузенштерна;2;Горный институт;Морская набережная
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/316127349/;Санкт-Петербург;sale;flat;10;12;3;90.5;20500513;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/316127348/;Санкт-Петербург;sale;flat;11;12;3;90.25;20500188;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
ПИК;developer;https://spb.cian.ru/sale/flat/316013316/;Санкт-Петербург;sale;flat;10;12;3;78.3;20517575;Фрунзенский;Волковское;;Обводный канал;Витебский Парк ЖК
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/314638634/;Санкт-Петербург;sale;flat;2;20;3;83.94;20500000;Красносельский; Маршала Захарова;8;Автово;Огни Залива
РСТИ;developer;https://spb.cian.ru/sale/flat/310681449/;Санкт-Петербург;sale;flat;15;17;3;80.55;20439647;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/316147740/;Санкт-Петербург;sale;flat;6;12;3;79.25;20766140;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Алькор;developer;https://spb.cian.ru/sale/flat/315650041/;Санкт-Петербург;sale;flat;1;4;3;105.33;20781609;Кронштадтский;дорога Цитадельская;;Беговая;Кронфорт.Центральный
РСТИ;developer;https://spb.cian.ru/sale/flat/313354451/;Санкт-Петербург;sale;flat;6;9;3;81.45;20663830;Красносельский;Сосновая поляна;;Проспект Ветеранов;Кинопарк
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/315765730/;Санкт-Петербург;sale;flat;3;15;3;79.26;20700413;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/310182770/;Санкт-Петербург;sale;flat;2;13;3;67.2;20708352;Выборгский;Сампсониевское;5;Лесная;Кантемировская 11 ЖК
Прагма;developer;https://spb.cian.ru/sale/flat/303340059/;Санкт-Петербург;sale;flat;19;23;3;110.2;20787258;Выборгский;Парнас;;Парнас;Прагма city
ПИК;developer;https://spb.cian.ru/sale/flat/316013314/;Санкт-Петербург;sale;flat;7;12;3;81.6;20766384;Фрунзенский;Волковское;;Обводный канал;Витебский Парк ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/303363384/;Санкт-Петербург;sale;flat;13;14;3;74.4;20793312;Фрунзенский;Волковское;5;Обводный канал;Витебский Парк ЖК
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710313/;Санкт-Петербург;sale;flat;18;25;3;78.61;20763434;Приморский;Богатырский проспект;2А;Пионерская;Приморский квартал
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/300268714/;Санкт-Петербург;sale;flat;3;13;3;96.4;20749077;Приморский;Планерная ;99;Старая Деревня;Тайм Сквер
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/300013482/;Санкт-Петербург;sale;flat;5;7;3;81.0;20990000;Красногвардейский;Новочеркасский проспект;41/14;Новочеркасская;
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/305926895/;Санкт-Петербург;sale;flat;2;3;3;106.8;20989622;Петродворцовый;Красносельское шоссе;22;Ленинский проспект;Veren Village Стрельна
VEREN GROUP;developer;https://spb.cian.ru/sale/flat/305926877/;Санкт-Петербург;sale;flat;3;3;3;99.4;20800096;Петродворцовый;Красносельское шоссе;22;Проспект Ветеранов;Veren Village Стрельна
БФА-Девелопмент;developer;https://spb.cian.ru/sale/flat/312577772/;Санкт-Петербург;sale;flat;10;20;3;87.58;20900000;Красносельский; Маршала Захарова;10;Проспект Ветеранов;Огни Залива
РСТИ;developer;https://spb.cian.ru/sale/flat/306353220/;Санкт-Петербург;sale;flat;4;9;3;77.06;20936637;Красносельский;Сосновая поляна;;Проспект Ветеранов;Кинопарк
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/310710381/;Санкт-Петербург;sale;flat;2;16;3;87.37;20851475;Приморский;Коломяжский проспект;13к3;Пионерская;Приморский квартал
;;https://spb.cian.ru/sale/flat/304568866/;Санкт-Петербург;sale;flat;9;18;3;90.8;20884000;Василеостровский;бульвар Головнина;3к1;Приморская;Колумб (Гавань Капитанов)
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316176174/;Санкт-Петербург;sale;flat;18;23;3;67.1;20860719;Калининский;Полюстровский проспект;77;Выборгская;БелАрт
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/316175964/;Санкт-Петербург;sale;flat;15;22;3;67.75;20941020;Калининский;проспект Маршала Блюхера;3к1;Лесная;БелАрт
ЦДС;developer;https://spb.cian.ru/sale/flat/292942767/;Санкт-Петербург;sale;flat;2;16;3;97.49;20820336;Приморский;Чёрная речка;;Лесная;Черная Речка ЖК
;;https://spb.cian.ru/sale/flat/313844771/;Санкт-Петербург;sale;flat;3;9;3;79.5;20900000;Выборгский;Светлановский проспект;45;Политехническая;Дом-бутик Светлановский, 45
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/315991442/;Санкт-Петербург;sale;flat;7;12;3;78.45;21099478;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
РСТИ;developer;https://spb.cian.ru/sale/flat/310681447/;Санкт-Петербург;sale;flat;15;17;3;86.94;21227972;Невский;Октябрьская набережная;116;Пролетарская;Лайнеръ
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/312294525/;Санкт-Петербург;sale;flat;3;12;3;73.4;21205260;Красногвардейский;Большая Охта;;Ладожская;ЛСР Большая Охта ЖК
ПИК;developer;https://spb.cian.ru/sale/flat/310600835/;Санкт-Петербург;sale;flat;8;14;3;69.4;21073171;Фрунзенский;Волковское;1;Обводный канал;Аэронавт ЖК
ТРЕСТ;developer;https://spb.cian.ru/sale/flat/305731362/;Санкт-Петербург;sale;flat;4;12;3;62.0;21080000;Василеостровский;Гавань;;Приморская;Парусная 1 ЖК
